time,dB
2025-11-14T08:04:17.295760Z,-86.33
2025-11-14T08:04:17.295761Z,-87.32
2025-11-14T08:04:17.295762Z,-87.22
2025-11-14T08:04:17.295763Z,-86.81
2025-11-14T08:04:17.295764Z,-87.42
2025-11-14T08:04:17.295765Z,-86.95
2025-11-14T08:04:17.295766Z,-86.88
2025-11-14T08:04:17.295767Z,-85.47
2025-11-14T08:04:17.295768Z,-86.79
2025-11-14T08:04:17.295769Z,-86.75
2025-11-14T08:04:17.295770Z,-86.87
2025-11-14T08:04:17.295771Z,-85.99
2025-11-14T08:04:17.295772Z,-86.33
2025-11-14T08:04:17.295773Z,-87.45
2025-11-14T08:04:17.295774Z,-86.70
2025-11-14T08:04:17.295775Z,-85.83
2025-11-14T08:04:17.295776Z,-86.64
2025-11-14T08:04:17.295777Z,-86.59
2025-11-14T08:04:17.295778Z,-86.91
2025-11-14T08:04:17.295779Z,-88.42
2025-11-14T08:04:17.295780Z,-85.84
2025-11-14T08:04:17.295781Z,-88.49
2025-11-14T08:04:17.295782Z,-85.96
2025-11-14T08:04:17.295783Z,-87.58
2025-11-14T08:04:17.295784Z,-86.58
2025-11-14T08:04:17.295785Z,-86.54
2025-11-14T08:04:17.295786Z,-86.91
2025-11-14T08:04:17.295787Z,-86.69
2025-11-14T08:04:17.295788Z,-86.59
2025-11-14T08:04:17.295789Z,-85.99
2025-11-14T08:04:17.295790Z,-86.86
2025-11-14T08:04:17.295791Z,-85.37
2025-11-14T08:04:17.295792Z,-86.34
2025-11-14T08:04:17.295793Z,-86.85
2025-11-14T08:04:17.295794Z,-86.97
2025-11-14T08:04:17.295795Z,-87.15
2025-11-14T08:04:17.295796Z,-87.50
2025-11-14T08:04:17.295797Z,-87.39
2025-11-14T08:04:17.295798Z,-86.58
2025-11-14T08:04:17.295799Z,-87.16
2025-11-14T08:04:17.295800Z,-86.59
2025-11-14T08:04:17.295801Z,-86.75
2025-11-14T08:04:17.295802Z,-87.03
2025-11-14T08:04:17.295803Z,-88.02
2025-11-14T08:04:17.295804Z,-86.98
2025-11-14T08:04:17.295805Z,-87.09
2025-11-14T08:04:17.295806Z,-85.62
2025-11-14T08:04:17.295807Z,-87.05
2025-11-14T08:04:17.295808Z,-86.02
2025-11-14T08:04:17.295809Z,-87.00
2025-11-14T08:04:17.295810Z,-87.68
2025-11-14T08:04:17.295811Z,-88.42
2025-11-14T08:04:17.295812Z,-86.17
2025-11-14T08:04:17.295813Z,-86.47
2025-11-14T08:04:17.295814Z,-86.79
2025-11-14T08:04:17.295815Z,-88.22
2025-11-14T08:04:17.295816Z,-87.05
2025-11-14T08:04:17.295817Z,-86.49
2025-11-14T08:04:17.295818Z,-87.88
2025-11-14T08:04:17.295819Z,-88.09
2025-11-14T08:04:17.295820Z,-86.30
2025-11-14T08:04:17.295821Z,-87.48
2025-11-14T08:04:17.295822Z,-88.35
2025-11-14T08:04:17.295823Z,-88.08
2025-11-14T08:04:17.295824Z,-85.88
2025-11-14T08:04:17.295825Z,-87.61
2025-11-14T08:04:17.295826Z,-87.58
2025-11-14T08:04:17.295827Z,-87.15
2025-11-14T08:04:17.295828Z,-87.59
2025-11-14T08:04:17.295829Z,-85.66
2025-11-14T08:04:17.295830Z,-85.65
2025-11-14T08:04:17.295831Z,-85.98
2025-11-14T08:04:17.295832Z,-87.29
2025-11-14T08:04:17.295833Z,-88.15
2025-11-14T08:04:17.295834Z,-87.21
2025-11-14T08:04:17.295835Z,-87.45
2025-11-14T08:04:17.295836Z,-86.42
2025-11-14T08:04:17.295837Z,-87.60
2025-11-14T08:04:17.295838Z,-87.54
2025-11-14T08:04:17.295839Z,-87.25
2025-11-14T08:04:17.295840Z,-88.15
2025-11-14T08:04:17.295841Z,-87.13
2025-11-14T08:04:17.295842Z,-86.77
2025-11-14T08:04:17.295843Z,-86.97
2025-11-14T08:04:17.295844Z,-87.05
2025-11-14T08:04:17.295845Z,-86.27
2025-11-14T08:04:17.295846Z,-85.89
2025-11-14T08:04:17.295847Z,-86.31
2025-11-14T08:04:17.295848Z,-87.09
2025-11-14T08:04:17.295849Z,-86.69
2025-11-14T08:04:17.295850Z,-86.14
2025-11-14T08:04:17.295851Z,-86.20
2025-11-14T08:04:17.295852Z,-87.58
2025-11-14T08:04:17.295853Z,-85.94
2025-11-14T08:04:17.295854Z,-87.02
2025-11-14T08:04:17.295855Z,-86.25
2025-11-14T08:04:17.295856Z,-85.16
2025-11-14T08:04:17.295857Z,-87.12
2025-11-14T08:04:17.295858Z,-87.24
2025-11-14T08:04:17.295859Z,-87.51
2025-11-14T08:04:17.295860Z,-87.32
2025-11-14T08:04:17.295861Z,-87.50
2025-11-14T08:04:17.295862Z,-85.53
2025-11-14T08:04:17.295863Z,-87.91
2025-11-14T08:04:17.295864Z,-87.92
2025-11-14T08:04:17.295865Z,-87.52
2025-11-14T08:04:17.295866Z,-86.87
2025-11-14T08:04:17.295867Z,-88.24
2025-11-14T08:04:17.295868Z,-87.35
2025-11-14T08:04:17.295869Z,-86.81
2025-11-14T08:04:17.295870Z,-87.25
2025-11-14T08:04:17.295871Z,-86.79
2025-11-14T08:04:17.295872Z,-86.58
2025-11-14T08:04:17.295873Z,-86.99
2025-11-14T08:04:17.295874Z,-86.74
2025-11-14T08:04:17.295875Z,-87.80
2025-11-14T08:04:17.295876Z,-88.50
2025-11-14T08:04:17.295877Z,-87.48
2025-11-14T08:04:17.295878Z,-85.64
2025-11-14T08:04:17.295879Z,-88.41
2025-11-14T08:04:17.295880Z,-84.60
2025-11-14T08:04:17.295881Z,-87.12
2025-11-14T08:04:17.295882Z,-86.28
2025-11-14T08:04:17.295883Z,-85.60
2025-11-14T08:04:17.295884Z,-88.06
2025-11-14T08:04:17.295885Z,-87.18
2025-11-14T08:04:17.295886Z,-85.98
2025-11-14T08:04:17.295887Z,-85.44
2025-11-14T08:04:17.295888Z,-85.88
2025-11-14T08:04:17.295889Z,-86.60
2025-11-14T08:04:17.295890Z,-87.00
2025-11-14T08:04:17.295891Z,-87.49
2025-11-14T08:04:17.295892Z,-88.32
2025-11-14T08:04:17.295893Z,-88.28
2025-11-14T08:04:17.295894Z,-86.54
2025-11-14T08:04:17.295895Z,-87.67
2025-11-14T08:04:17.295896Z,-87.10
2025-11-14T08:04:17.295897Z,-87.77
2025-11-14T08:04:17.295898Z,-88.51
2025-11-14T08:04:17.295899Z,-84.13
2025-11-14T08:04:17.295900Z,-86.38
2025-11-14T08:04:17.295901Z,-87.79
2025-11-14T08:04:17.295902Z,-86.15
2025-11-14T08:04:17.295903Z,-87.11
2025-11-14T08:04:17.295904Z,-87.12
2025-11-14T08:04:17.295905Z,-88.36
2025-11-14T08:04:17.295906Z,-86.91
2025-11-14T08:04:17.295907Z,-87.02
2025-11-14T08:04:17.295908Z,-88.10
2025-11-14T08:04:17.295909Z,-86.74
2025-11-14T08:04:17.295910Z,-87.52
2025-11-14T08:04:17.295911Z,-87.51
2025-11-14T08:04:17.295912Z,-87.88
2025-11-14T08:04:17.295913Z,-87.67
2025-11-14T08:04:17.295914Z,-87.37
2025-11-14T08:04:17.295915Z,-86.43
2025-11-14T08:04:17.295916Z,-86.56
2025-11-14T08:04:17.295917Z,-88.30
2025-11-14T08:04:17.295918Z,-88.08
2025-11-14T08:04:17.295919Z,-85.89
2025-11-14T08:04:17.295920Z,-87.73
2025-11-14T08:04:17.295921Z,-87.28
2025-11-14T08:04:17.295922Z,-88.11
2025-11-14T08:04:17.295923Z,-86.84
2025-11-14T08:04:17.295924Z,-85.94
2025-11-14T08:04:17.295925Z,-87.12
2025-11-14T08:04:17.295926Z,-87.77
2025-11-14T08:04:17.295927Z,-86.60
2025-11-14T08:04:17.295928Z,-86.91
2025-11-14T08:04:17.295929Z,-86.60
2025-11-14T08:04:17.295930Z,-87.30
2025-11-14T08:04:17.295931Z,-88.36
2025-11-14T08:04:17.295932Z,-86.15
2025-11-14T08:04:17.295933Z,-86.16
2025-11-14T08:04:17.295934Z,-86.85
2025-11-14T08:04:17.295935Z,-86.52
2025-11-14T08:04:17.295936Z,-89.23
2025-11-14T08:04:17.295937Z,-86.48
2025-11-14T08:04:17.295938Z,-87.70
2025-11-14T08:04:17.295939Z,-86.64
2025-11-14T08:04:17.295940Z,-86.40
2025-11-14T08:04:17.295941Z,-87.26
2025-11-14T08:04:17.295942Z,-85.84
2025-11-14T08:04:17.295943Z,-88.41
2025-11-14T08:04:17.295944Z,-88.04
2025-11-14T08:04:17.295945Z,-86.54
2025-11-14T08:04:17.295946Z,-87.57
2025-11-14T08:04:17.295947Z,-86.91
2025-11-14T08:04:17.295948Z,-86.96
2025-11-14T08:04:17.295949Z,-87.02
2025-11-14T08:04:17.295950Z,-88.15
2025-11-14T08:04:17.295951Z,-86.08
2025-11-14T08:04:17.295952Z,-88.73
2025-11-14T08:04:17.295953Z,-87.64
2025-11-14T08:04:17.295954Z,-87.66
2025-11-14T08:04:17.295955Z,-88.20
2025-11-14T08:04:17.295956Z,-85.70
2025-11-14T08:04:17.295957Z,-88.10
2025-11-14T08:04:17.295958Z,-87.98
2025-11-14T08:04:17.295959Z,-87.43
2025-11-14T08:04:17.295960Z,-86.87
2025-11-14T08:04:17.295961Z,-86.18
2025-11-14T08:04:17.295962Z,-86.30
2025-11-14T08:04:17.295963Z,-88.68
2025-11-14T08:04:17.295964Z,-86.96
2025-11-14T08:04:17.295965Z,-86.83
2025-11-14T08:04:17.295966Z,-87.84
2025-11-14T08:04:17.295967Z,-86.40
2025-11-14T08:04:17.295968Z,-87.53
2025-11-14T08:04:17.295969Z,-88.28
2025-11-14T08:04:17.295970Z,-87.45
2025-11-14T08:04:17.295971Z,-88.78
2025-11-14T08:04:17.295972Z,-86.39
2025-11-14T08:04:17.295973Z,-87.45
2025-11-14T08:04:17.295974Z,-88.39
2025-11-14T08:04:17.295975Z,-88.21
2025-11-14T08:04:17.295976Z,-88.57
2025-11-14T08:04:17.295977Z,-88.40
2025-11-14T08:04:17.295978Z,-87.03
2025-11-14T08:04:17.295979Z,-88.26
2025-11-14T08:04:17.295980Z,-86.49
2025-11-14T08:04:17.295981Z,-88.24
2025-11-14T08:04:17.295982Z,-86.11
2025-11-14T08:04:17.295983Z,-87.86
2025-11-14T08:04:17.295984Z,-87.22
2025-11-14T08:04:17.295985Z,-87.18
2025-11-14T08:04:17.295986Z,-87.72
2025-11-14T08:04:17.295987Z,-86.01
2025-11-14T08:04:17.295988Z,-86.57
2025-11-14T08:04:17.295989Z,-88.67
2025-11-14T08:04:17.295990Z,-86.19
2025-11-14T08:04:17.295991Z,-87.19
2025-11-14T08:04:17.295992Z,-86.48
2025-11-14T08:04:17.295993Z,-87.21
2025-11-14T08:04:17.295994Z,-86.86
2025-11-14T08:04:17.295995Z,-87.26
2025-11-14T08:04:17.295996Z,-87.31
2025-11-14T08:04:17.295997Z,-87.35
2025-11-14T08:04:17.295998Z,-87.91
2025-11-14T08:04:17.295999Z,-87.52
2025-11-14T08:04:17.296000Z,-87.27
2025-11-14T08:04:17.296001Z,-88.02
2025-11-14T08:04:17.296002Z,-87.85
2025-11-14T08:04:17.296003Z,-87.05
2025-11-14T08:04:17.296004Z,-86.38
2025-11-14T08:04:17.296005Z,-86.60
2025-11-14T08:04:17.296006Z,-86.77
2025-11-14T08:04:17.296007Z,-87.64
2025-11-14T08:04:17.296008Z,-87.56
2025-11-14T08:04:17.296009Z,-87.32
2025-11-14T08:04:17.296010Z,-88.07
2025-11-14T08:04:17.296011Z,-85.20
2025-11-14T08:04:17.296012Z,-87.70
2025-11-14T08:04:17.296013Z,-87.69
2025-11-14T08:04:17.296014Z,-87.05
2025-11-14T08:04:17.296015Z,-87.34
2025-11-14T08:04:17.296016Z,-88.23
2025-11-14T08:04:17.296017Z,-88.05
2025-11-14T08:04:17.296018Z,-87.56
2025-11-14T08:04:17.296019Z,-87.45
2025-11-14T08:04:17.296020Z,-87.63
2025-11-14T08:04:17.296021Z,-85.94
2025-11-14T08:04:17.296022Z,-85.77
2025-11-14T08:04:17.296023Z,-86.81
2025-11-14T08:04:17.296024Z,-88.13
2025-11-14T08:04:17.296025Z,-85.40
2025-11-14T08:04:17.296026Z,-87.24
2025-11-14T08:04:17.296027Z,-87.16
2025-11-14T08:04:17.296028Z,-86.34
2025-11-14T08:04:17.296029Z,-87.16
2025-11-14T08:04:17.296030Z,-86.96
2025-11-14T08:04:17.296031Z,-87.91
2025-11-14T08:04:17.296032Z,-88.16
2025-11-14T08:04:17.296033Z,-86.97
2025-11-14T08:04:17.296034Z,-87.28
2025-11-14T08:04:17.296035Z,-86.94
2025-11-14T08:04:17.296036Z,-88.51
2025-11-14T08:04:17.296037Z,-87.46
2025-11-14T08:04:17.296038Z,-87.67
2025-11-14T08:04:17.296039Z,-87.71
2025-11-14T08:04:17.296040Z,-88.73
2025-11-14T08:04:17.296041Z,-87.90
2025-11-14T08:04:17.296042Z,-87.65
2025-11-14T08:04:17.296043Z,-88.67
2025-11-14T08:04:17.296044Z,-87.97
2025-11-14T08:04:17.296045Z,-87.12
2025-11-14T08:04:17.296046Z,-87.05
2025-11-14T08:04:17.296047Z,-87.20
2025-11-14T08:04:17.296048Z,-86.59
2025-11-14T08:04:17.296049Z,-87.59
2025-11-14T08:04:17.296050Z,-86.40
2025-11-14T08:04:17.296051Z,-87.89
2025-11-14T08:04:17.296052Z,-86.89
2025-11-14T08:04:17.296053Z,-87.10
2025-11-14T08:04:17.296054Z,-86.86
2025-11-14T08:04:17.296055Z,-87.05
2025-11-14T08:04:17.296056Z,-87.49
2025-11-14T08:04:17.296057Z,-86.56
2025-11-14T08:04:17.296058Z,-88.75
2025-11-14T08:04:17.296059Z,-86.53
2025-11-14T08:04:17.296060Z,-89.05
2025-11-14T08:04:17.296061Z,-87.49
2025-11-14T08:04:17.296062Z,-87.90
2025-11-14T08:04:17.296063Z,-87.88
2025-11-14T08:04:17.296064Z,-87.31
2025-11-14T08:04:17.296065Z,-88.70
2025-11-14T08:04:17.296066Z,-87.20
2025-11-14T08:04:17.296067Z,-86.61
2025-11-14T08:04:17.296068Z,-87.26
2025-11-14T08:04:17.296069Z,-87.90
2025-11-14T08:04:17.296070Z,-86.75
2025-11-14T08:04:17.296071Z,-87.10
2025-11-14T08:04:17.296072Z,-87.01
2025-11-14T08:04:17.296073Z,-86.63
2025-11-14T08:04:17.296074Z,-88.09
2025-11-14T08:04:17.296075Z,-87.01
2025-11-14T08:04:17.296076Z,-88.06
2025-11-14T08:04:17.296077Z,-87.50
2025-11-14T08:04:17.296078Z,-87.69
2025-11-14T08:04:17.296079Z,-87.01
2025-11-14T08:04:17.296080Z,-87.15
2025-11-14T08:04:17.296081Z,-87.20
2025-11-14T08:04:17.296082Z,-87.23
2025-11-14T08:04:17.296083Z,-88.20
2025-11-14T08:04:17.296084Z,-88.06
2025-11-14T08:04:17.296085Z,-87.67
2025-11-14T08:04:17.296086Z,-87.35
2025-11-14T08:04:17.296087Z,-87.76
2025-11-14T08:04:17.296088Z,-86.47
2025-11-14T08:04:17.296089Z,-88.23
2025-11-14T08:04:17.296090Z,-88.79
2025-11-14T08:04:17.296091Z,-88.43
2025-11-14T08:04:17.296092Z,-86.49
2025-11-14T08:04:17.296093Z,-87.41
2025-11-14T08:04:17.296094Z,-88.70
2025-11-14T08:04:17.296095Z,-87.07
2025-11-14T08:04:17.296096Z,-87.83
2025-11-14T08:04:17.296097Z,-86.65
2025-11-14T08:04:17.296098Z,-87.75
2025-11-14T08:04:17.296099Z,-87.98
2025-11-14T08:04:17.296100Z,-86.49
2025-11-14T08:04:17.296101Z,-88.04
2025-11-14T08:04:17.296102Z,-87.65
2025-11-14T08:04:17.296103Z,-86.83
2025-11-14T08:04:17.296104Z,-87.47
2025-11-14T08:04:17.296105Z,-87.83
2025-11-14T08:04:17.296106Z,-87.92
2025-11-14T08:04:17.296107Z,-87.59
2025-11-14T08:04:17.296108Z,-87.83
2025-11-14T08:04:17.296109Z,-87.93
2025-11-14T08:04:17.296110Z,-88.60
2025-11-14T08:04:17.296111Z,-88.63
2025-11-14T08:04:17.296112Z,-86.58
2025-11-14T08:04:17.296113Z,-87.35
2025-11-14T08:04:17.296114Z,-86.82
2025-11-14T08:04:17.296115Z,-87.66
2025-11-14T08:04:17.296116Z,-87.49
2025-11-14T08:04:17.296117Z,-86.92
2025-11-14T08:04:17.296118Z,-86.72
2025-11-14T08:04:17.296119Z,-88.02
2025-11-14T08:04:17.296120Z,-87.47
2025-11-14T08:04:17.296121Z,-88.46
2025-11-14T08:04:17.296122Z,-88.23
2025-11-14T08:04:17.296123Z,-88.03
2025-11-14T08:04:17.296124Z,-89.80
2025-11-14T08:04:17.296125Z,-86.86
2025-11-14T08:04:17.296126Z,-89.16
2025-11-14T08:04:17.296127Z,-87.28
2025-11-14T08:04:17.296128Z,-87.11
2025-11-14T08:04:17.296129Z,-88.59
2025-11-14T08:04:17.296130Z,-87.84
2025-11-14T08:04:17.296131Z,-86.55
2025-11-14T08:04:17.296132Z,-87.05
2025-11-14T08:04:17.296133Z,-86.59
2025-11-14T08:04:17.296134Z,-86.94
2025-11-14T08:04:17.296135Z,-87.35
2025-11-14T08:04:17.296136Z,-86.74
2025-11-14T08:04:17.296137Z,-87.95
2025-11-14T08:04:17.296138Z,-86.86
2025-11-14T08:04:17.296139Z,-87.66
2025-11-14T08:04:17.296140Z,-87.16
2025-11-14T08:04:17.296141Z,-87.43
2025-11-14T08:04:17.296142Z,-86.99
2025-11-14T08:04:17.296143Z,-88.97
2025-11-14T08:04:17.296144Z,-87.50
2025-11-14T08:04:17.296145Z,-88.26
2025-11-14T08:04:17.296146Z,-86.62
2025-11-14T08:04:17.296147Z,-88.44
2025-11-14T08:04:17.296148Z,-87.91
2025-11-14T08:04:17.296149Z,-87.94
2025-11-14T08:04:17.296150Z,-87.53
2025-11-14T08:04:17.296151Z,-88.50
2025-11-14T08:04:17.296152Z,-87.34
2025-11-14T08:04:17.296153Z,-87.19
2025-11-14T08:04:17.296154Z,-89.59
2025-11-14T08:04:17.296155Z,-86.86
2025-11-14T08:04:17.296156Z,-86.99
2025-11-14T08:04:17.296157Z,-88.43
2025-11-14T08:04:17.296158Z,-87.67
2025-11-14T08:04:17.296159Z,-87.22
2025-11-14T08:04:17.296160Z,-88.02
2025-11-14T08:04:17.296161Z,-87.28
2025-11-14T08:04:17.296162Z,-86.71
2025-11-14T08:04:17.296163Z,-87.00
2025-11-14T08:04:17.296164Z,-88.73
2025-11-14T08:04:17.296165Z,-88.11
2025-11-14T08:04:17.296166Z,-87.24
2025-11-14T08:04:17.296167Z,-88.12
2025-11-14T08:04:17.296168Z,-87.25
2025-11-14T08:04:17.296169Z,-87.71
2025-11-14T08:04:17.296170Z,-88.50
2025-11-14T08:04:17.296171Z,-87.89
2025-11-14T08:04:17.296172Z,-87.10
2025-11-14T08:04:17.296173Z,-88.27
2025-11-14T08:04:17.296174Z,-87.58
2025-11-14T08:04:17.296175Z,-88.18
2025-11-14T08:04:17.296176Z,-87.46
2025-11-14T08:04:17.296177Z,-87.19
2025-11-14T08:04:17.296178Z,-87.98
2025-11-14T08:04:17.296179Z,-88.10
2025-11-14T08:04:17.296180Z,-87.62
2025-11-14T08:04:17.296181Z,-87.73
2025-11-14T08:04:17.296182Z,-87.16
2025-11-14T08:04:17.296183Z,-88.57
2025-11-14T08:04:17.296184Z,-88.31
2025-11-14T08:04:17.296185Z,-87.24
2025-11-14T08:04:17.296186Z,-88.51
2025-11-14T08:04:17.296187Z,-86.68
2025-11-14T08:04:17.296188Z,-88.22
2025-11-14T08:04:17.296189Z,-88.12
2025-11-14T08:04:17.296190Z,-87.38
2025-11-14T08:04:17.296191Z,-88.58
2025-11-14T08:04:17.296192Z,-87.13
2025-11-14T08:04:17.296193Z,-86.55
2025-11-14T08:04:17.296194Z,-89.72
2025-11-14T08:04:17.296195Z,-87.97
2025-11-14T08:04:17.296196Z,-87.37
2025-11-14T08:04:17.296197Z,-88.11
2025-11-14T08:04:17.296198Z,-88.49
2025-11-14T08:04:17.296199Z,-87.68
2025-11-14T08:04:17.296200Z,-87.72
2025-11-14T08:04:17.296201Z,-87.54
2025-11-14T08:04:17.296202Z,-87.64
2025-11-14T08:04:17.296203Z,-87.78
2025-11-14T08:04:17.296204Z,-88.95
2025-11-14T08:04:17.296205Z,-88.20
2025-11-14T08:04:17.296206Z,-87.14
2025-11-14T08:04:17.296207Z,-86.52
2025-11-14T08:04:17.296208Z,-85.41
2025-11-14T08:04:17.296209Z,-88.22
2025-11-14T08:04:17.296210Z,-88.26
2025-11-14T08:04:17.296211Z,-88.59
2025-11-14T08:04:17.296212Z,-87.53
2025-11-14T08:04:17.296213Z,-89.04
2025-11-14T08:04:17.296214Z,-87.69
2025-11-14T08:04:17.296215Z,-87.29
2025-11-14T08:04:17.296216Z,-87.74
2025-11-14T08:04:17.296217Z,-88.76
2025-11-14T08:04:17.296218Z,-87.27
2025-11-14T08:04:17.296219Z,-88.25
2025-11-14T08:04:17.296220Z,-87.47
2025-11-14T08:04:17.296221Z,-86.58
2025-11-14T08:04:17.296222Z,-87.70
2025-11-14T08:04:17.296223Z,-87.50
2025-11-14T08:04:17.296224Z,-88.84
2025-11-14T08:04:17.296225Z,-88.99
2025-11-14T08:04:17.296226Z,-87.51
2025-11-14T08:04:17.296227Z,-88.49
2025-11-14T08:04:17.296228Z,-86.36
2025-11-14T08:04:17.296229Z,-88.21
2025-11-14T08:04:17.296230Z,-86.75
2025-11-14T08:04:17.296231Z,-88.92
2025-11-14T08:04:17.296232Z,-88.43
2025-11-14T08:04:17.296233Z,-87.63
2025-11-14T08:04:17.296234Z,-88.31
2025-11-14T08:04:17.296235Z,-89.59
2025-11-14T08:04:17.296236Z,-88.47
2025-11-14T08:04:17.296237Z,-87.04
2025-11-14T08:04:17.296238Z,-87.08
2025-11-14T08:04:17.296239Z,-88.56
2025-11-14T08:04:17.296240Z,-87.71
2025-11-14T08:04:17.296241Z,-88.64
2025-11-14T08:04:17.296242Z,-88.49
2025-11-14T08:04:17.296243Z,-87.44
2025-11-14T08:04:17.296244Z,-87.06
2025-11-14T08:04:17.296245Z,-87.89
2025-11-14T08:04:17.296246Z,-87.97
2025-11-14T08:04:17.296247Z,-87.74
2025-11-14T08:04:17.296248Z,-87.13
2025-11-14T08:04:17.296249Z,-88.74
2025-11-14T08:04:17.296250Z,-87.31
2025-11-14T08:04:17.296251Z,-86.76
2025-11-14T08:04:17.296252Z,-88.59
2025-11-14T08:04:17.296253Z,-87.62
2025-11-14T08:04:17.296254Z,-88.17
2025-11-14T08:04:17.296255Z,-89.52
2025-11-14T08:04:17.296256Z,-88.31
2025-11-14T08:04:17.296257Z,-87.68
2025-11-14T08:04:17.296258Z,-88.77
2025-11-14T08:04:17.296259Z,-86.95
2025-11-14T08:04:17.296260Z,-88.54
2025-11-14T08:04:17.296261Z,-88.49
2025-11-14T08:04:17.296262Z,-88.66
2025-11-14T08:04:17.296263Z,-90.32
2025-11-14T08:04:17.296264Z,-88.04
2025-11-14T08:04:17.296265Z,-87.12
2025-11-14T08:04:17.296266Z,-89.71
2025-11-14T08:04:17.296267Z,-87.62
2025-11-14T08:04:17.296268Z,-87.15
2025-11-14T08:04:17.296269Z,-88.73
2025-11-14T08:04:17.296270Z,-87.38
2025-11-14T08:04:17.296271Z,-88.70
2025-11-14T08:04:17.296272Z,-86.94
2025-11-14T08:04:17.296273Z,-87.88
2025-11-14T08:04:17.296274Z,-87.51
2025-11-14T08:04:17.296275Z,-87.53
2025-11-14T08:04:17.296276Z,-88.52
2025-11-14T08:04:17.296277Z,-88.61
2025-11-14T08:04:17.296278Z,-87.30
2025-11-14T08:04:17.296279Z,-86.15
2025-11-14T08:04:17.296280Z,-88.13
2025-11-14T08:04:17.296281Z,-87.27
2025-11-14T08:04:17.296282Z,-87.94
2025-11-14T08:04:17.296283Z,-87.74
2025-11-14T08:04:17.296284Z,-87.87
2025-11-14T08:04:17.296285Z,-88.66
2025-11-14T08:04:17.296286Z,-89.04
2025-11-14T08:04:17.296287Z,-87.47
2025-11-14T08:04:17.296288Z,-89.26
2025-11-14T08:04:17.296289Z,-87.23
2025-11-14T08:04:17.296290Z,-88.11
2025-11-14T08:04:17.296291Z,-88.34
2025-11-14T08:04:17.296292Z,-88.46
2025-11-14T08:04:17.296293Z,-87.73
2025-11-14T08:04:17.296294Z,-87.70
2025-11-14T08:04:17.296295Z,-89.19
2025-11-14T08:04:17.296296Z,-88.01
2025-11-14T08:04:17.296297Z,-88.28
2025-11-14T08:04:17.296298Z,-88.73
2025-11-14T08:04:17.296299Z,-88.57
2025-11-14T08:04:17.296300Z,-82.66
2025-11-14T08:04:17.296301Z,-87.55
2025-11-14T08:04:17.296302Z,-87.47
2025-11-14T08:04:17.296303Z,-88.60
2025-11-14T08:04:17.296304Z,-86.71
2025-11-14T08:04:17.296305Z,-88.02
2025-11-14T08:04:17.296306Z,-88.39
2025-11-14T08:04:17.296307Z,-87.30
2025-11-14T08:04:17.296308Z,-87.83
2025-11-14T08:04:17.296309Z,-87.73
2025-11-14T08:04:17.296310Z,-88.91
2025-11-14T08:04:17.296311Z,-87.44
2025-11-14T08:04:17.296312Z,-87.28
2025-11-14T08:04:17.296313Z,-88.06
2025-11-14T08:04:17.296314Z,-89.20
2025-11-14T08:04:17.296315Z,-88.38
2025-11-14T08:04:17.296316Z,-88.92
2025-11-14T08:04:17.296317Z,-87.63
2025-11-14T08:04:17.296318Z,-88.52
2025-11-14T08:04:17.296319Z,-86.71
2025-11-14T08:04:17.296320Z,-88.00
2025-11-14T08:04:17.296321Z,-88.19
2025-11-14T08:04:17.296322Z,-89.18
2025-11-14T08:04:17.296323Z,-88.36
2025-11-14T08:04:17.296324Z,-87.56
2025-11-14T08:04:17.296325Z,-88.51
2025-11-14T08:04:17.296326Z,-88.46
2025-11-14T08:04:17.296327Z,-88.43
2025-11-14T08:04:17.296328Z,-87.07
2025-11-14T08:04:17.296329Z,-88.03
2025-11-14T08:04:17.296330Z,-88.69
2025-11-14T08:04:17.296331Z,-89.28
2025-11-14T08:04:17.296332Z,-87.61
2025-11-14T08:04:17.296333Z,-88.22
2025-11-14T08:04:17.296334Z,-88.67
2025-11-14T08:04:17.296335Z,-87.99
2025-11-14T08:04:17.296336Z,-88.01
2025-11-14T08:04:17.296337Z,-88.01
2025-11-14T08:04:17.296338Z,-88.43
2025-11-14T08:04:17.296339Z,-89.47
2025-11-14T08:04:17.296340Z,-88.26
2025-11-14T08:04:17.296341Z,-88.55
2025-11-14T08:04:17.296342Z,-87.75
2025-11-14T08:04:17.296343Z,-89.08
2025-11-14T08:04:17.296344Z,-89.14
2025-11-14T08:04:17.296345Z,-88.15
2025-11-14T08:04:17.296346Z,-88.37
2025-11-14T08:04:17.296347Z,-88.37
2025-11-14T08:04:17.296348Z,-88.68
2025-11-14T08:04:17.296349Z,-88.31
2025-11-14T08:04:17.296350Z,-89.17
2025-11-14T08:04:17.296351Z,-88.25
2025-11-14T08:04:17.296352Z,-86.94
2025-11-14T08:04:17.296353Z,-88.87
2025-11-14T08:04:17.296354Z,-88.97
2025-11-14T08:04:17.296355Z,-87.28
2025-11-14T08:04:17.296356Z,-88.37
2025-11-14T08:04:17.296357Z,-88.34
2025-11-14T08:04:17.296358Z,-87.99
2025-11-14T08:04:17.296359Z,-87.30
2025-11-14T08:04:17.296360Z,-88.03
2025-11-14T08:04:17.296361Z,-88.20
2025-11-14T08:04:17.296362Z,-88.73
2025-11-14T08:04:17.296363Z,-87.93
2025-11-14T08:04:17.296364Z,-88.01
2025-11-14T08:04:17.296365Z,-89.21
2025-11-14T08:04:17.296366Z,-86.59
2025-11-14T08:04:17.296367Z,-88.19
