frequency_hz,power_watts
1159.608365349,204198505.303730
1165.633182916,203471265.826628
1171.689302799,202746616.364845
1177.776887630,202024547.694214
1183.896100888,201305050.623417
1190.047106900,200588115.993872
1196.230070848,199873734.679615
1202.445158770,199161897.587179
1208.692537568,198452595.655490
1214.972375013,197745819.855738
1221.284839745,197041561.191272
1227.630101281,196339810.697481
1234.008330019,195640559.441681
1240.419697242,194943798.523001
1246.864375123,194249519.072271
1253.342536731,193557712.251905
1259.854356030,192868369.255795
1266.400007893,192181481.309193
1272.979668098,191497039.668603
1279.593513338,190815035.621668
1286.241721224,190135460.487058
1292.924470288,189458305.614364
1299.641939991,188783562.383982
1306.394310727,188111222.207008
1313.181763827,187441276.525126
1320.004481562,186773716.810500
1326.862647152,186108534.565666
1333.756444770,185445721.323421
1340.686059543,184785268.646720
1347.651677561,184127168.128565
1354.653485883,183471411.391898
1361.691672536,182817990.089497
1368.766426526,182166895.903866
1375.877937842,181518120.547134
1383.026397459,180871655.760945
1390.211997343,180227493.316354
1397.434930460,179585625.013724
1404.695390776,178946042.682619
1411.993573266,178308738.181705
1419.329673918,177673703.398638
1426.703889739,177040930.249969
1434.116418758,176410410.681037
1441.567460033,175782136.665865
1449.057213658,175156100.207064
1456.585880765,174532293.335723
1464.153663532,173910708.111315
1471.760765185,173291336.621591
1479.407390010,172674170.982481
1487.093743351,172059203.337993
1494.820031619,171446425.860117
1502.586462301,170835830.748717
1510.393243957,170227410.231439
1518.240586234,169621156.563612
1526.128699867,169017062.028143
1534.057796686,168415118.935426
1542.028089622,167815319.623239
1550.039792712,167217656.456649
1558.093121106,166622121.827916
1566.188291069,166028708.156393
1574.325519992,165437407.888430
1582.505026395,164848213.497281
1590.727029934,164261117.483004
1598.991751405,163676112.372370
1607.299412752,163093190.718762
1615.650237072,162512345.102086
1624.044448619,161933568.128675
1632.482272817,161356852.431192
1640.963936256,160782190.668539
1649.489666706,160209575.525762
1658.059693121,159638999.713961
1666.674245642,159070455.970193
1675.333555607,158503937.057383
1684.037855558,157939435.764227
1692.787379242,157376944.905108
1701.582361622,156816457.319998
1710.423038881,156257965.874369
1719.309648430,155701463.459101
1728.242428913,155146942.990395
1737.221620214,154594397.409678
1746.247463463,154043819.683519
1755.320201044,153495202.803533
1764.440076598,152948539.786296
1773.607335035,152403823.673255
1782.822222534,151861047.530640
1792.084986556,151320204.449373
1801.395875846,150781287.544986
1810.755140442,150244289.957525
1820.163031681,149709204.851472
1829.619802205,149176025.415650
1839.125705970,148644744.863139
1848.680998251,148115356.431194
1858.285935649,147587853.381151
1867.940776098,147062228.998348
1877.645778873,146538476.592035
1887.401204594,146016589.495292
1897.207315238,145496561.064942
1907.064374142,144978384.681468
1916.972646009,144462053.748927
1926.932396921,143947561.694867
1936.943894340,143434901.970246
1947.007407118,142924068.049341
1957.123205504,142415053.429675
1967.291561151,141907851.631926
1977.512747124,141402456.199848
1987.787037906,140898860.700190
1998.114709407,140397058.722612
2008.496038968,139897043.879602
2018.931305375,139398809.806401
2029.420788859,138902350.160912
2039.964771109,138407658.623630
2050.563535276,137914728.897554
2061.217365983,137423554.708110
2071.926549331,136934129.803071
2082.691372910,136446447.952475
2093.512125800,135960502.948549
2104.389098587,135476288.605628
2115.322583365,134993798.760079
2126.312873744,134513027.270218
2137.360264862,134033968.016233
2148.465053389,133556614.900112
2159.627537538,133080961.845555
2170.848017069,132607002.797907
2182.126793301,132134731.724074
2193.464169119,131664142.612449
2204.860448979,131195229.472834
2216.315938922,130727986.336366
2227.830946577,130262407.255439
2239.405781173,129798486.303629
2251.040753543,129336217.575620
2262.736176138,128875595.187125
2274.492363030,128416613.274814
2286.309629925,127959265.996242
2298.188294166,127503547.529766
2310.128674748,127049452.074482
2322.131092321,126596973.850141
2334.195869204,126146107.097084
2346.323329387,125696846.076160
2358.513798546,125249185.068662
2370.767604048,124803118.376247
2383.085074960,124358640.320868
2395.466542060,123915745.244698
2407.912337844,123474427.510063
2420.422796537,123034681.499364
2432.998254098,122596501.615011
2445.639048232,122159882.279348
2458.345518401,121724817.934584
2471.118005828,121291303.042722
2483.956853509,120859332.085487
2496.862406225,120428899.564259
2509.835010544,120000000.000000
2522.875014837,120000000.000000
2535.982769287,120000000.000000
2549.158625891,120000000.000000
2562.402938480,120000000.000000
2575.716062722,120000000.000000
2589.098356130,120000000.000000
2602.550178078,120000000.000000
2616.071889806,120000000.000000
2629.663854430,120000000.000000
2643.326436954,120000000.000000
2657.060004277,120000000.000000
2670.864925206,120000000.000000
2684.741570462,120000000.000000
2698.690312694,120000000.000000
2712.711526485,120000000.000000
2726.805588368,120000000.000000
2740.972876827,120000000.000000
2755.213772318,120000000.000000
2769.528657268,120000000.000000
2783.917916096,120000000.000000
2798.381935216,120000000.000000
2812.921103049,120000000.000000
2827.535810034,120000000.000000
2842.226448642,120000000.000000
2856.993413378,120000000.000000
2871.837100800,120000000.000000
2886.757909525,120000000.000000
2901.756240243,120000000.000000
2916.832495724,120000000.000000
2931.987080829,120000000.000000
2947.220402527,120000000.000000
2962.532869897,120000000.000000
2977.924894146,120000000.000000
2993.396888617,120000000.000000
3008.949268800,120000000.000000
3024.582452344,120000000.000000
3040.296859068,120000000.000000
3056.092910971,120000000.000000
3071.971032248,120000000.000000
3087.931649293,120000000.000000
3103.975190720,120000000.000000
3120.102087366,120000000.000000
3136.312772310,120000000.000000
3152.607680878,120000000.000000
3168.987250659,120000000.000000
3185.451921517,120000000.000000
3202.002135599,120000000.000000
3218.638337350,120000000.000000
3235.360973524,120000000.000000
3252.170493197,120000000.000000
3269.067347778,120000000.000000
3286.051991021,120000000.000000
3303.124879036,120000000.000000
3320.286470306,120000000.000000
3337.537225693,120000000.000000
3354.877608456,120000000.000000
3372.308084258,120000000.000000
3389.829121184,120000000.000000
3407.441189750,120000000.000000
3425.144762917,120000000.000000
3442.940316102,120000000.000000
3460.828327193,120000000.000000
3478.809276561,120000000.000000
3496.883647072,120000000.000000
3515.051924103,120000000.000000
3533.314595549,120000000.000000
3551.672151844,120000000.000000
3570.125085968,120000000.000000
3588.673893461,120000000.000000
3607.319072440,120000000.000000
3626.061123609,120000000.000000
3644.900550274,120000000.000000
3663.837858354,120000000.000000
3682.873556400,120000000.000000
3702.008155601,120000000.000000
3721.242169806,120000000.000000
3740.576115531,120000000.000000
3760.010511976,120000000.000000
3779.545881040,120000000.000000
3799.182747332,120000000.000000
3818.921638188,120000000.000000
3838.763083681,120000000.000000
3858.707616642,120000000.000000
3878.755772667,120000000.000000
3898.908090137,120000000.000000
3919.165110229,120000000.000000
3939.527376932,120000000.000000
3959.995437062,120000000.000000
3980.569840274,120000000.000000
4001.251139081,120000000.000000
4022.039888865,120000000.000000
4042.936647895,120000000.000000
4063.941977339,120000000.000000
4085.056441283,120000000.000000
4106.280606740,120000000.000000
4127.615043673,120000000.000000
4149.060325002,120000000.000000
4170.617026628,120000000.000000
4192.285727442,120000000.000000
4214.067009342,120000000.000000
4235.961457250,120000000.000000
4257.969659127,120000000.000000
4280.092205989,120000000.000000
4302.329691923,120000000.000000
4324.682714102,120000000.000000
4347.151872801,120000000.000000
4369.737771416,120000000.000000
4392.441016475,120000000.000000
4415.262217659,120000000.000000
4438.201987817,120000000.000000
4461.260942981,120000000.000000
4484.439702385,120000000.000000
4507.738888478,120000000.000000
4531.159126945,120000000.000000
4554.701046722,120000000.000000
4578.365280011,120000000.000000
4602.152462299,120000000.000000
4626.063232377,120000000.000000
4650.098232351,120000000.000000
4674.258107666,120000000.000000
4698.543507119,120000000.000000
4722.955082880,120000000.000000
4747.493490505,120000000.000000
4772.159388957,120000000.000000
4796.953440622,120000000.000000
4821.876311329,120000000.000000
4846.928670364,120000000.000000
4872.111190493,120000000.000000
4897.424547975,120000000.000000
4922.869422585,120000000.000000
4948.446497627,120000000.000000
4974.156459957,120000000.000000
5000.000000000,120000000.000000
5025.977811766,120000000.000000
5052.090592874,120000000.000000
5078.339044563,120000000.000000
5104.723871721,120000000.000000
5131.245782892,120000000.000000
5157.905490308,120000000.000000
5184.703709895,120000000.000000
5211.641161303,120000000.000000
5238.718567919,120000000.000000
5265.936656890,120000000.000000
5293.296159140,120000000.000000
5320.797809389,120000000.000000
5348.442346177,120000000.000000
5376.230511879,120000000.000000
5404.163052729,120000000.000000
5432.240718837,120000000.000000
5460.464264210,120000000.000000
5488.834446773,120000000.000000
5517.352028388,120000000.000000
5546.017774876,120000000.000000
5574.832456038,120000000.000000
5603.796845673,120000000.000000
5632.911721599,120000000.000000
5662.177865680,120000000.000000
5691.596063836,120000000.000000
5721.167106076,120000000.000000
5750.891786509,120000000.000000
5780.770903373,120000000.000000
5810.805259051,120000000.000000
5840.995660097,120000000.000000
5871.342917255,120000000.000000
5901.847845479,120000000.000000
5932.511263960,120000000.000000
5963.333996143,120000000.000000
5994.316869754,120000000.000000
6025.460716816,120000000.000000
6056.766373677,120000000.000000
6088.234681031,120000000.000000
6119.866483938,120000000.000000
6151.662631849,120000000.000000
6183.623978629,120000000.000000
6215.751382579,120000000.000000
6248.045706460,120000000.000000
6280.507817514,120000000.000000
6313.138587490,120000000.000000
6345.938892667,120000000.000000
6378.909613874,120000000.000000
6412.051636518,120000000.000000
6445.365850608,120000000.000000
6478.853150775,120000000.000000
6512.514436298,120000000.000000
6546.350611128,120000000.000000
6580.362583915,120000000.000000
6614.551268027,120000000.000000
6648.917581579,120000000.000000
6683.462447456,120000000.000000
6718.186793337,120000000.000000
6753.091551723,120000000.000000
6788.177659958,120000000.000000
6823.446060255,120000000.000000
6858.897699725,120000000.000000
6894.533530399,120000000.000000
6930.354509253,120000000.000000
6966.361598236,120000000.000000
7002.555764296,120000000.000000
7038.937979401,120000000.000000
7075.509220574,120000000.000000
7112.270469911,120000000.000000
7149.222714611,120000000.000000
7186.366947002,120000000.000000
7223.704164569,120000000.000000
7261.235369978,120000000.000000
7298.961571104,120000000.000000
7336.883781061,120000000.000000
7375.003018225,120000000.000000
7413.320306262,120000000.000000
7451.836674158,120000000.000000
7490.553156245,120000000.000000
7529.470792229,120000000.000000
7568.590627217,120000000.000000
7607.913711747,120000000.000000
7647.441101815,120000000.000000
7687.173858903,120000000.000000
7727.113050007,120000000.000000
7767.259747669,120000000.000000
7807.615030002,120000000.000000
7848.179980721,120000000.000000
7888.955689171,120000000.000000
7929.943250356,120000000.000000
7971.143764972,120000000.000000
8012.558339430,120000000.000000
8054.188085891,120000000.000000
8096.034122297,120000000.000000
8138.097572394,120000000.000000
8180.379565768,120000000.000000
8222.881237876,120000000.000000
8265.603730071,120000000.000000
8308.548189638,120000000.000000
8351.715769822,120000000.000000
8395.107629861,120000000.000000
8438.724935015,120000000.000000
8482.568856597,120000000.000000
8526.640572008,120000000.000000
8570.941264764,120000000.000000
8615.472124531,120000000.000000
8660.234347157,120000000.000000
8705.229134702,120000000.000000
8750.457695471,120000000.000000
8795.921244047,120000000.000000
8841.621001325,120000000.000000
8887.558194542,120000000.000000
8933.734057310,120000000.000000
8980.149829653,120000000.000000
9026.806758035,120000000.000000
9073.706095397,120000000.000000
9120.849101191,120000000.000000
9168.237041411,120000000.000000
9215.871188630,120000000.000000
9263.752822030,120000000.000000
9311.883227442,120000000.000000
9360.263697377,120000000.000000
9408.895531060,120000000.000000
9457.780034467,120000000.000000
9506.918520360,120000000.000000
9556.312308320,120000000.000000
9605.962724785,120000000.000000
9655.871103085,120000000.000000
9706.038783477,120000000.000000
9756.467113180,120000000.000000
9807.157446414,120000000.000000
9858.111144436,120000000.000000
9909.329575572,120000000.000000
9960.814115261,120000000.000000
10012.566146087,120000000.000000
10064.587057815,120000000.000000
10116.878247434,120000000.000000
10169.441119189,120000000.000000
10222.277084622,120000000.000000
10275.387562608,120000000.000000
10328.773979393,120000000.000000
10382.437768636,120000000.000000
10436.380371443,120000000.000000
10490.603236405,120000000.000000
10545.107819643,120000000.000000
10599.895584842,120000000.000000
10654.968003292,120000000.000000
10710.326553925,120000000.000000
10765.972723360,120000000.000000
10821.908005938,120000000.000000
10878.133903765,120000000.000000
10934.651926749,120000000.000000
10991.463592646,120000000.000000
11048.570427096,120000000.000000
11105.973963664,120000000.000000
11163.675743886,120000000.000000
11221.677317306,120000000.000000
11279.980241516,120000000.000000
11338.586082205,120000000.000000
11397.496413193,120000000.000000
11456.712816479,120000000.000000
11516.236882281,120000000.000000
11576.070209078,120000000.000000
11636.214403655,120000000.000000
11696.671081146,120000000.000000
11757.441865074,120000000.000000
11818.528387399,120000000.000000
11879.932288560,120000000.000000
11941.655217518,120000000.000000
12003.698831802,120000000.000000
12066.064797553,120000000.000000
12128.754789567,120000000.000000
12191.770491344,120000000.000000
12255.113595129,120000000.000000
12318.785801959,120000000.000000
12382.788821710,120000000.000000
12447.124373141,120000000.000000
12511.794183940,120000000.000000
12576.799990775,120000000.000000
12642.143539332,120000000.000000
12707.826584369,120000000.000000
12773.850889763,120000000.000000
12840.218228553,120000000.000000
12906.930382989,120000000.000000
12973.989144583,120000000.000000
13041.396314155,120000000.000000
13109.153701879,120000000.000000
13177.263127336,120000000.000000
13245.726419560,120000000.000000
13314.545417087,120000000.000000
13383.721968007,120000000.000000
13453.257930011,120000000.000000
13523.155170441,120000000.000000
13593.415566343,120000000.000000
13664.041004512,120000000.000000
13735.033381549,120000000.000000
13806.394603907,120000000.000000
13878.126587946,120000000.000000
13950.231259980,120000000.000000
14022.710556334,120000000.000000
14095.566423392,120000000.000000
14168.800817649,120000000.000000
14242.415705769,120000000.000000
14316.413064630,120000000.000000
14390.794881382,120000000.000000
14465.563153502,120000000.000000
14540.719888841,120000000.000000
14616.267105685,120000000.000000
14692.206832805,120000000.000000
14768.541109513,120000000.000000
14845.271985714,120000000.000000
14922.401521967,120000000.000000
14999.931789536,120000000.000000
15077.864870443,120000000.000000
15156.202857532,120000000.000000
15234.947854518,120000000.000000
15314.101976045,120000000.000000
15393.667347746,120000000.000000
15473.646106297,120000000.000000
15554.040399475,120000000.000000
15634.852386216,120000000.000000
15716.084236673,120000000.000000
15797.738132274,120000000.000000
15879.816265781,120000000.000000
15962.320841349,120000000.000000
16045.254074583,120000000.000000
16128.618192602,120000000.000000
16212.415434094,120000000.000000
16296.648049380,120000000.000000
16381.318300470,120000000.000000
16466.428461129,120000000.000000
16551.980816935,120000000.000000
16637.977665339,120000000.000000
16724.421315732,120000000.000000
16811.314089501,120000000.000000
16898.658320094,120000000.000000
16986.456353083,120000000.000000
17074.710546226,120000000.000000
17163.423269534,120000000.000000
17252.596905326,120000000.000000
17342.233848304,120000000.000000
17432.336505608,120000000.000000
17522.907296887,120000000.000000
17613.948654359,120000000.000000
17705.463022880,120000000.000000
17797.452860009,120000000.000000
17889.920636073,120000000.000000
17982.868834233,120000000.000000
18076.299950552,120000000.000000
18170.216494062,120000000.000000
18264.620986830,120000000.000000
18359.515964026,120000000.000000
18454.903973993,120000000.000000
18550.787578314,120000000.000000
18647.169351880,120000000.000000
18744.051882960,120000000.000000
18841.437773271,120000000.000000
18939.329638048,120000000.000000
19037.730106112,120000000.000000
19136.641819943,120000000.000000
19236.067435751,120000000.000000
19336.009623546,120000000.000000
19436.471067209,120000000.000000
19537.454464566,120000000.000000
19638.962527461,120000000.000000
19740.997981827,120000000.000000
19843.563567758,120000000.000000
19946.662039585,120000000.000000
20050.296165952,120000000.000000
20154.468729884,120000000.000000
20259.182528868,120000000.000000
20364.440374923,120000000.000000
20470.245094681,120000000.000000
20576.599529457,120000000.000000
20683.506535331,120000000.000000
20790.968983220,120000000.000000
20898.989758958,120000000.000000
21007.571763371,120000000.000000
21116.717912359,120000000.000000
21226.431136969,120000000.000000
21336.714383479,120000000.000000
21447.570613473,120000000.000000
21559.002803922,120000000.000000
21671.013947264,120000000.000000
21783.607051486,120000000.000000
21896.785140202,120000000.000000
22010.551252734,120000000.000000
22124.908444198,120000000.000000
22239.859785581,120000000.000000
22355.408363825,120000000.000000
22471.557281913,120000000.000000
22588.309658946,120000000.000000
22705.668630235,120000000.000000
22823.637347376,120000000.000000
22942.218978343,120000000.000000
23061.416707568,120000000.000000
23181.233736027,120000000.000000
23301.673281329,120000000.000000
23422.738577798,120000000.000000
23544.432876564,120000000.000000
23666.759445647,120000000.000000
23789.721570047,120000000.000000
23913.322551832,120000000.000000
24037.565710224,120000000.000000
24162.454381693,120000000.000000
24287.991920041,120000000.000000
24414.181696498,120000000.000000
24541.027099807,120000000.000000
24668.531536317,120000000.000000
24796.698430078,120000000.000000
24925.531222928,120000000.000000
25055.033374585,120000000.000000
25185.208362747,120000000.000000
25316.059683176,120000000.000000
25447.590849799,120000000.000000
25579.805394800,120000000.000000
25712.706868714,120000000.000000
25846.298840522,120000000.000000
25980.584897750,120000000.000000
26115.568646561,120000000.000000
26251.253711856,120000000.000000
26387.643737368,120000000.000000
26524.742385762,120000000.000000
26662.553338732,120000000.000000
26801.080297101,120000000.000000
26940.326980920,120000000.000000
27080.297129568,120000000.000000
27220.994501850,120000000.000000
27362.422876103,120000000.000000
27504.586050292,120000000.000000
27647.487842118,120000000.000000
27791.132089114,120000000.000000
27935.522648751,120000000.000000
28080.663398544,120000000.000000
28226.558236153,120000000.000000
28373.211079488,120000000.000000
28520.625866814,120000000.000000
28668.806556860,120000000.000000
28817.757128921,120000000.000000
28967.481582966,120000000.000000
29117.983939748,120000000.000000
29269.268240909,120000000.000000
29421.338549090,120000000.000000
29574.198948039,120000000.000000
29727.853542722,120000000.000000
29882.306459433,120000000.000000
30037.561845903,120000000.000000
30193.623871414,120000000.000000
30350.496726909,120000000.000000
30508.184625107,120000000.000000
30666.691800613,120000000.000000
30826.022510032,120000000.000000
30986.181032087,120000000.000000
31147.171667729,120000000.000000
31308.998740257,120000000.000000
31471.666595431,120000000.000000
31635.179601590,120000000.000000
31799.542149768,120000000.000000
31964.758653813,120000000.000000
32130.833550506,120000000.000000
32297.771299681,120000000.000000
32465.576384341,120000000.000000
32634.253310781,120000000.000000
32803.806608710,120000000.000000
32974.240831371,120000000.000000
33145.560555663,120000000.000000
33317.770382265,120000000.000000
33490.874935758,120000000.000000
33664.878864753,120000000.000000
33839.786842011,120000000.000000
34015.603564570,120000000.000000
34192.333753875,120000000.000000
34369.982155898,120000000.000000
34548.553541270,120000000.000000
34728.052705410,120000000.000000
34908.484468649,120000000.000000
35089.853676364,120000000.000000
35272.165199108,120000000.000000
35455.423932735,120000000.000000
35639.634798540,120000000.000000
35824.802743384,120000000.000000
36010.932739832,120000000.000000
36198.029786282,120000000.000000
36386.098907102,120000000.000000
36575.145152767,120000000.000000
36765.173599989,120000000.000000
36956.189351857,120000000.000000
37148.197537975,120000000.000000
37341.203314596,120000000.000000
37535.211864763,120000000.000000
37730.228398451,120000000.000000
37926.258152699,120000000.000000
38123.306391758,120000000.000000
38321.378407230,120000000.000000
38520.479518208,120000000.000000
38720.615071424,120000000.000000
38921.790441385,120000000.000000
39124.011030525,120000000.000000
39327.282269345,120000000.000000
39531.609616561,120000000.000000
39736.998559249,120000000.000000
39943.454612996,120000000.000000
40150.983322044,120000000.000000
40359.590259439,120000000.000000
40569.281027186,120000000.000000
40780.061256390,120000000.000000
40991.936607419,120000000.000000
41204.912770045,120000000.000000
41418.995463603,120000000.000000
41634.190437145,120000000.000000
41850.503469590,120000000.000000
42067.940369883,120000000.000000
42286.506977149,120000000.000000
42506.209160851,120000000.000000
42727.052820949,120000000.000000
42949.043888052,120000000.000000
43172.188323587,120000000.000000
43396.492119950,120000000.000000
43621.961300673,120000000.000000
43848.601920583,120000000.000000
44076.420065966,120000000.000000
44305.421854729,120000000.000000
44535.613436564,120000000.000000
44767.000993115,120000000.000000
44999.590738145,120000000.000000
45233.388917697,120000000.000000
45468.401810270,120000000.000000
45704.635726979,120000000.000000
45942.097011733,120000000.000000
46180.792041398,120000000.000000
46420.727225974,120000000.000000
46661.909008761,120000000.000000
46904.343866540,120000000.000000
47148.038309738,120000000.000000
47392.998882612,120000000.000000
47639.232163416,120000000.000000
47886.744764584,120000000.000000
48135.543332904,120000000.000000
48385.634549700,120000000.000000
48637.025131006,120000000.000000
48889.721827753,120000000.000000
49143.731425944,120000000.000000
49399.060746840,120000000.000000
49655.716647144,120000000.000000
49913.706019182,120000000.000000
50173.035791088,120000000.000000
50433.712926995,120000000.000000
50695.744427215,120000000.000000
50959.137328433,120000000.000000
51223.898703892,120000000.000000
51490.035663587,120000000.000000
51757.555354450,120000000.000000
52026.464960548,120000000.000000
52296.771703272,120000000.000000
52568.482841532,120000000.000000
52841.605671953,120000000.000000
53116.147529069,120000000.000000
53392.115785523,120000000.000000
53669.517852261,120000000.000000
53948.361178733,120000000.000000
54228.653253095,120000000.000000
54510.401602406,120000000.000000
54793.613792834,120000000.000000
55078.297429857,120000000.000000
55364.460158467,120000000.000000
55652.109663376,120000000.000000
55941.253669224,120000000.000000
56231.899940784,120000000.000000
56524.056283170,120000000.000000
56817.730542050,120000000.000000
57112.930603854,120000000.000000
57409.664395985,120000000.000000
57707.939887036,120000000.000000
58007.765086999,120000000.000000
58309.148047483,120000000.000000
58612.096861931,120000000.000000
58916.619665834,120000000.000000
59222.724636953,120000000.000000
59530.419995536,120000000.000000
59839.714004540,120000000.000000
60150.614969853,120000000.000000
60463.131240518,120000000.000000
60777.271208953,120000000.000000
61093.043311182,120000000.000000
61410.456027057,120000000.000000
61729.517880490,120000000.000000
62050.237439676,120000000.000000
62372.623317331,120000000.000000
62696.684170914,120000000.000000
63022.428702868,120000000.000000
63349.865660850,120000000.000000
63679.003837963,120000000.000000
64009.852072999,120000000.000000
64342.419250669,120000000.000000
64676.714301847,120000000.000000
65012.746203808,120000000.000000
65350.523980468,120000000.000000
65690.056702629,120000000.000000
66031.353488219,120000000.000000
66374.423502539,120000000.000000
66719.275958510,120000000.000000
67065.920116918,120000000.000000
67414.365286666,120000000.000000
67764.620825021,120000000.000000
68116.696137864,120000000.000000
68470.600679948,120000000.000000
68826.343955148,120000000.000000
69183.935516716,120000000.000000
69543.384967539,120000000.000000
69904.701960396,120000000.000000
70267.896198220,120000000.000000
70632.977434352,120000000.000000
70999.955472811,120000000.000000
71368.840168550,120000000.000000
71739.641427728,120000000.000000
72112.369207968,120000000.000000
72487.033518632,120000000.000000
72863.644421083,120000000.000000
73242.212028960,120000000.000000
73622.746508449,120000000.000000
74005.258078554,120000000.000000
74389.757011373,120000000.000000
74776.253632371,120000000.000000
75164.758320663,120000000.000000
75555.281509288,120000000.000000
75947.833685490,120000000.000000
76342.425391000,120000000.000000
76739.067222320,120000000.000000
77137.769831007,120000000.000000
77538.543923958,120000000.000000
77941.400263698,120000000.000000
78346.349668671,120000000.000000
78753.403013527,120000000.000000
79162.571229417,120000000.000000
79573.865304286,120000000.000000
79987.296283167,120000000.000000
80402.875268477,120000000.000000
80820.613420318,120000000.000000
81240.521956774,120000000.000000
81662.612154215,120000000.000000
82086.895347594,120000000.000000
82513.382930760,120000000.000000
82942.086356758,120000000.000000
83373.017138136,120000000.000000
83806.186847259,120000000.000000
84241.607116616,120000000.000000
84679.289639131,120000000.000000
85119.246168483,120000000.000000
85561.488519417,120000000.000000
86006.028568059,120000000.000000
86452.878252244,120000000.000000
86902.049571824,120000000.000000
87353.554589003,120000000.000000
87807.405428652,120000000.000000
88263.614278637,120000000.000000
88722.193390148,120000000.000000
89183.155078027,120000000.000000
89646.511721098,120000000.000000
90112.275762500,120000000.000000
90580.459710021,120000000.000000
91051.076136434,120000000.000000
91524.137679834,120000000.000000
91999.657043981,120000000.000000
92477.646998634,120000000.000000
92958.120379901,120000000.000000
93441.090090579,120000000.000000
93926.569100504,120000000.000000
94414.570446896,120000000.000000
94905.107234712,120000000.000000
95398.192636996,120000000.000000
95893.839895232,120000000.000000
96392.062319704,120000000.000000
96892.873289848,120000000.000000
97396.286254615,120000000.000000
97902.314732829,120000000.000000
98410.972313555,120000000.000000
98922.272656458,120000000.000000
99436.229492173,120000000.000000
99952.856622676,120000000.000000
100472.167921648,120000000.000000
100994.177334855,120000000.000000
101518.898880518,120000000.000000
102046.346649689,120000000.000000
102576.534806632,120000000.000000
103109.477589204,120000000.000000
103645.189309234,120000000.000000
104183.684352909,120000000.000000
104724.977181160,120000000.000000
105269.082330051,120000000.000000
105816.014411170,120000000.000000
106365.788112020,120000000.000000
106918.418196413,120000000.000000
107473.919504867,120000000.000000
108032.306955007,120000000.000000
108593.595541961,120000000.000000
109157.800338767,120000000.000000
109724.936496775,120000000.000000
110295.019246055,120000000.000000
110868.063895805,120000000.000000
111444.085834764,120000000.000000
112023.100531624,120000000.000000
112605.123535444,120000000.000000
113190.170476072,120000000.000000
113778.257064560,120000000.000000
114369.399093588,120000000.000000
114963.612437886,120000000.000000
115560.913054667,120000000.000000
116161.316984045,120000000.000000
116764.840349476,120000000.000000
117371.499358183,120000000.000000
117981.310301598,120000000.000000
118594.289555792,120000000.000000
119210.453581924,120000000.000000
119829.818926672,120000000.000000
120452.402222689,120000000.000000
121078.220189040,120000000.000000
121707.289631658,120000000.000000
122339.627443789,120000000.000000
122975.250606451,120000000.000000
123614.176188888,120000000.000000
124256.421349028,120000000.000000
124902.003333943,120000000.000000
125550.939480315,120000000.000000
126203.247214899,120000000.000000
126858.944054992,120000000.000000
127518.047608902,120000000.000000
128180.575576423,120000000.000000
128846.545749311,120000000.000000
129515.976011757,120000000.000000
130188.884340874,120000000.000000
130865.288807172,120000000.000000
131545.207575050,120000000.000000
132228.658903283,120000000.000000
132915.661145507,120000000.000000
133606.232750717,120000000.000000
134300.392263761,120000000.000000
134998.158325838,120000000.000000
135699.549674999,120000000.000000
136404.585146649,120000000.000000
137113.283674053,120000000.000000
137825.664288845,120000000.000000
138541.746121542,120000000.000000
139261.548402050,120000000.000000
139985.090460188,120000000.000000
140712.391726204,120000000.000000
141443.471731298,120000000.000000
142178.350108144,120000000.000000
142917.046591419,120000000.000000
143659.581018332,120000000.000000
144405.973329160,120000000.000000
145156.243567779,120000000.000000
145910.411882205,120000000.000000
146668.498525133,120000000.000000
147430.523854483,120000000.000000
148196.508333947,120000000.000000
148966.472533536,120000000.000000
149740.437130133,120000000.000000
150518.422908051,120000000.000000
151300.450759589,120000000.000000
152086.541685591,120000000.000000
152876.716796014,120000000.000000
153670.997310494,120000000.000000
154469.404558913,120000000.000000
155271.959981974,120000000.000000
156078.685131778,120000000.000000
156889.601672399,120000000.000000
157704.731380470,120000000.000000
158524.096145766,120000000.000000
159347.717971790,120000000.000000
160175.618976367,120000000.000000
161007.821392235,120000000.000000
161844.347567646,120000000.000000
162685.219966961,120000000.000000
163530.461171258,120000000.000000
164380.093878935,120000000.000000
165234.140906322,120000000.000000
166092.625188293,120000000.000000
166955.569778880,120000000.000000
167822.997851895,120000000.000000
168694.932701550,120000000.000000
169571.397743085,120000000.000000
170452.416513394,120000000.000000
171338.012671658,120000000.000000
172228.209999982,120000000.000000
173123.032404032,120000000.000000
174022.503913678,120000000.000000
174926.648683637,120000000.000000
175835.490994124,120000000.000000
176749.055251505,120000000.000000
177667.365988949,120000000.000000
178590.447867089,120000000.000000
179518.325674685,120000000.000000
180451.024329285,120000000.000000
181388.568877903,120000000.000000
182330.984497682,120000000.000000
183278.296496576,120000000.000000
184230.530314028,120000000.000000
185187.711521654,120000000.000000
186149.865823928,120000000.000000
187117.019058872,120000000.000000
188089.197198754,120000000.000000
189066.426350780,120000000.000000
190048.732757799,120000000.000000
191036.142799006,120000000.000000
192028.682990650,120000000.000000
193026.379986747,120000000.000000
194029.260579798,120000000.000000
195037.351701503,120000000.000000
196050.680423489,120000000.000000
197069.273958033,120000000.000000
198093.159658799,120000000.000000
199122.365021567,120000000.000000
200156.917684971,120000000.000000
201196.845431245,120000000.000000
202242.176186968,120000000.000000
203292.938023812,120000000.000000
204349.159159298,120000000.000000
