time,dB
2025-11-14T09:15:50.767954Z,-59.31
2025-11-14T09:15:50.767964Z,-57.36
2025-11-14T09:15:50.767974Z,-58.10
2025-11-14T09:15:50.767984Z,-58.38
2025-11-14T09:15:50.767994Z,-56.52
2025-11-14T09:15:50.768004Z,-58.08
2025-11-14T09:15:50.768014Z,-57.60
2025-11-14T09:15:50.768024Z,-57.63
2025-11-14T09:15:50.768034Z,-57.58
2025-11-14T09:15:50.768044Z,-56.53
2025-11-14T09:15:50.768054Z,-56.90
2025-11-14T09:15:50.768064Z,-58.17
2025-11-14T09:15:50.768074Z,-56.74
2025-11-14T09:15:50.768084Z,-57.59
2025-11-14T09:15:50.768094Z,-56.91
2025-11-14T09:15:50.768104Z,-57.00
2025-11-14T09:15:50.768114Z,-55.88
2025-11-14T09:15:50.768124Z,-55.37
2025-11-14T09:15:50.768134Z,-55.76
2025-11-14T09:15:50.768144Z,-55.34
2025-11-14T09:15:50.768154Z,-55.18
2025-11-14T09:15:50.768164Z,-54.92
2025-11-14T09:15:50.768174Z,-55.44
2025-11-14T09:15:50.768184Z,-55.29
2025-11-14T09:15:50.768194Z,-55.48
2025-11-14T09:15:50.768204Z,-55.11
2025-11-14T09:15:50.768214Z,-53.81
2025-11-14T09:15:50.768224Z,-55.73
2025-11-14T09:15:50.768234Z,-54.92
2025-11-14T09:15:50.768244Z,-54.35
2025-11-14T09:15:50.768254Z,-52.98
2025-11-14T09:15:50.768264Z,-53.99
2025-11-14T09:15:50.768274Z,-53.50
2025-11-14T09:15:50.768284Z,-54.07
2025-11-14T09:15:50.768294Z,-55.59
2025-11-14T09:15:50.768304Z,-54.67
2025-11-14T09:15:50.768314Z,-53.52
2025-11-14T09:15:50.768324Z,-53.43
2025-11-14T09:15:50.768334Z,-55.41
2025-11-14T09:15:50.768344Z,-53.64
2025-11-14T09:15:50.768354Z,-54.07
2025-11-14T09:15:50.768364Z,-52.57
2025-11-14T09:15:50.768374Z,-54.59
2025-11-14T09:15:50.768384Z,-53.99
2025-11-14T09:15:50.768394Z,-53.07
2025-11-14T09:15:50.768404Z,-55.74
2025-11-14T09:15:50.768414Z,-55.74
2025-11-14T09:15:50.768424Z,-52.17
2025-11-14T09:15:50.768434Z,-53.86
2025-11-14T09:15:50.768444Z,-54.57
2025-11-14T09:15:50.768454Z,-53.75
2025-11-14T09:15:50.768464Z,-52.74
2025-11-14T09:15:50.768474Z,-54.97
2025-11-14T09:15:50.768484Z,-53.46
2025-11-14T09:15:50.768494Z,-52.15
2025-11-14T09:15:50.768504Z,-53.72
2025-11-14T09:15:50.768514Z,-53.72
2025-11-14T09:15:50.768524Z,-54.07
2025-11-14T09:15:50.768534Z,-53.62
2025-11-14T09:15:50.768544Z,-55.04
2025-11-14T09:15:50.768554Z,-55.74
2025-11-14T09:15:50.768564Z,-54.58
2025-11-14T09:15:50.768574Z,-53.52
2025-11-14T09:15:50.768584Z,-54.40
2025-11-14T09:15:50.768594Z,-54.45
2025-11-14T09:15:50.768604Z,-54.44
2025-11-14T09:15:50.768614Z,-54.37
2025-11-14T09:15:50.768624Z,-54.40
2025-11-14T09:15:50.768634Z,-55.18
2025-11-14T09:15:50.768644Z,-54.45
2025-11-14T09:15:50.768654Z,-55.44
2025-11-14T09:15:50.768664Z,-56.94
2025-11-14T09:15:50.768674Z,-56.35
2025-11-14T09:15:50.768684Z,-55.41
2025-11-14T09:15:50.768694Z,-57.03
2025-11-14T09:15:50.768704Z,-57.47
2025-11-14T09:15:50.768714Z,-55.01
2025-11-14T09:15:50.768724Z,-55.80
2025-11-14T09:15:50.768734Z,-55.57
2025-11-14T09:15:50.768744Z,-55.64
2025-11-14T09:15:50.768754Z,-57.68
2025-11-14T09:15:50.768764Z,-58.62
2025-11-14T09:15:50.768774Z,-56.11
2025-11-14T09:15:50.768784Z,-57.04
2025-11-14T09:15:50.768794Z,-58.57
2025-11-14T09:15:50.768804Z,-59.22
2025-11-14T09:15:50.768814Z,-59.40
2025-11-14T09:15:50.768824Z,-59.58
2025-11-14T09:15:50.768834Z,-58.84
2025-11-14T09:15:50.768844Z,-59.54
2025-11-14T09:15:50.768854Z,-58.59
2025-11-14T09:15:50.768864Z,-59.29
2025-11-14T09:15:50.768874Z,-58.52
2025-11-14T09:15:50.768884Z,-61.04
2025-11-14T09:15:50.768894Z,-61.28
2025-11-14T09:15:50.768904Z,-60.63
2025-11-14T09:15:50.768914Z,-60.08
2025-11-14T09:15:50.768924Z,-61.26
2025-11-14T09:15:50.768934Z,-60.02
2025-11-14T09:15:50.768944Z,-59.87
2025-11-14T09:15:50.768954Z,-61.75
2025-11-14T09:15:50.768964Z,-61.38
2025-11-14T09:15:50.768974Z,-62.29
2025-11-14T09:15:50.768984Z,-60.32
2025-11-14T09:15:50.768994Z,-61.02
2025-11-14T09:15:50.769004Z,-59.82
2025-11-14T09:15:50.769014Z,-61.52
2025-11-14T09:15:50.769024Z,-62.35
2025-11-14T09:15:50.769034Z,-63.57
2025-11-14T09:15:50.769044Z,-60.12
2025-11-14T09:15:50.769054Z,-62.77
2025-11-14T09:15:50.769064Z,-61.84
2025-11-14T09:15:50.769074Z,-62.09
2025-11-14T09:15:50.769084Z,-62.88
2025-11-14T09:15:50.769094Z,-62.71
2025-11-14T09:15:50.769104Z,-62.95
2025-11-14T09:15:50.769114Z,-63.65
2025-11-14T09:15:50.769124Z,-63.58
2025-11-14T09:15:50.769134Z,-63.06
2025-11-14T09:15:50.769144Z,-63.74
2025-11-14T09:15:50.769154Z,-65.04
2025-11-14T09:15:50.769164Z,-64.39
2025-11-14T09:15:50.769174Z,-64.11
2025-11-14T09:15:50.769184Z,-63.55
2025-11-14T09:15:50.769194Z,-65.00
2025-11-14T09:15:50.769204Z,-65.21
2025-11-14T09:15:50.769214Z,-65.55
2025-11-14T09:15:50.769224Z,-65.09
2025-11-14T09:15:50.769234Z,-66.06
2025-11-14T09:15:50.769244Z,-65.69
2025-11-14T09:15:50.769254Z,-65.14
2025-11-14T09:15:50.769264Z,-64.86
2025-11-14T09:15:50.769274Z,-65.62
2025-11-14T09:15:50.769284Z,-65.46
2025-11-14T09:15:50.769294Z,-65.12
2025-11-14T09:15:50.769304Z,-66.32
2025-11-14T09:15:50.769314Z,-63.51
2025-11-14T09:15:50.769324Z,-66.44
2025-11-14T09:15:50.769334Z,-66.39
2025-11-14T09:15:50.769344Z,-66.26
2025-11-14T09:15:50.769354Z,-63.31
2025-11-14T09:15:50.769364Z,-64.44
2025-11-14T09:15:50.769374Z,-64.54
2025-11-14T09:15:50.769384Z,-66.44
2025-11-14T09:15:50.769394Z,-65.42
2025-11-14T09:15:50.769404Z,-65.63
2025-11-14T09:15:50.769414Z,-65.56
2025-11-14T09:15:50.769424Z,-66.24
2025-11-14T09:15:50.769434Z,-65.27
2025-11-14T09:15:50.769444Z,-64.58
2025-11-14T09:15:50.769454Z,-67.39
2025-11-14T09:15:50.769464Z,-66.81
2025-11-14T09:15:50.769474Z,-65.62
2025-11-14T09:15:50.769484Z,-65.87
2025-11-14T09:15:50.769494Z,-64.53
2025-11-14T09:15:50.769504Z,-63.62
2025-11-14T09:15:50.769514Z,-66.54
2025-11-14T09:15:50.769524Z,-66.19
2025-11-14T09:15:50.769534Z,-65.84
2025-11-14T09:15:50.769544Z,-63.57
2025-11-14T09:15:50.769554Z,-65.17
2025-11-14T09:15:50.769564Z,-64.86
2025-11-14T09:15:50.769574Z,-65.88
2025-11-14T09:15:50.769584Z,-65.61
2025-11-14T09:15:50.769594Z,-64.76
2025-11-14T09:15:50.769604Z,-64.27
2025-11-14T09:15:50.769614Z,-65.65
2025-11-14T09:15:50.769624Z,-63.73
2025-11-14T09:15:50.769634Z,-65.74
2025-11-14T09:15:50.769644Z,-63.85
2025-11-14T09:15:50.769654Z,-61.23
2025-11-14T09:15:50.769664Z,-64.43
2025-11-14T09:15:50.769674Z,-63.50
2025-11-14T09:15:50.769684Z,-64.09
2025-11-14T09:15:50.769694Z,-63.39
2025-11-14T09:15:50.769704Z,-64.77
2025-11-14T09:15:50.769714Z,-64.20
2025-11-14T09:15:50.769724Z,-61.42
2025-11-14T09:15:50.769734Z,-64.41
2025-11-14T09:15:50.769744Z,-62.45
2025-11-14T09:15:50.769754Z,-62.23
2025-11-14T09:15:50.769764Z,-62.83
2025-11-14T09:15:50.769774Z,-63.90
2025-11-14T09:15:50.769784Z,-61.90
2025-11-14T09:15:50.769794Z,-61.83
2025-11-14T09:15:50.769804Z,-59.13
2025-11-14T09:15:50.769814Z,-61.46
2025-11-14T09:15:50.769824Z,-61.51
2025-11-14T09:15:50.769834Z,-60.92
2025-11-14T09:15:50.769844Z,-60.20
2025-11-14T09:15:50.769854Z,-60.68
2025-11-14T09:15:50.769864Z,-60.61
2025-11-14T09:15:50.769874Z,-60.16
2025-11-14T09:15:50.769884Z,-60.62
2025-11-14T09:15:50.769894Z,-61.43
2025-11-14T09:15:50.769904Z,-59.04
2025-11-14T09:15:50.769914Z,-59.10
2025-11-14T09:15:50.769924Z,-57.65
2025-11-14T09:15:50.769934Z,-60.80
2025-11-14T09:15:50.769944Z,-59.70
2025-11-14T09:15:50.769954Z,-57.58
2025-11-14T09:15:50.769964Z,-58.42
2025-11-14T09:15:50.769974Z,-57.74
2025-11-14T09:15:50.769984Z,-59.51
2025-11-14T09:15:50.769994Z,-56.66
2025-11-14T09:15:50.770004Z,-57.61
2025-11-14T09:15:50.770014Z,-57.05
2025-11-14T09:15:50.770024Z,-57.37
2025-11-14T09:15:50.770034Z,-57.65
2025-11-14T09:15:50.770044Z,-57.98
2025-11-14T09:15:50.770054Z,-55.81
2025-11-14T09:15:50.770064Z,-56.50
2025-11-14T09:15:50.770074Z,-57.61
2025-11-14T09:15:50.770084Z,-56.31
2025-11-14T09:15:50.770094Z,-56.31
2025-11-14T09:15:50.770104Z,-57.18
2025-11-14T09:15:50.770114Z,-56.12
2025-11-14T09:15:50.770124Z,-55.53
2025-11-14T09:15:50.770134Z,-56.45
2025-11-14T09:15:50.770144Z,-55.46
2025-11-14T09:15:50.770154Z,-55.78
2025-11-14T09:15:50.770164Z,-55.13
2025-11-14T09:15:50.770174Z,-56.83
2025-11-14T09:15:50.770184Z,-54.45
2025-11-14T09:15:50.770194Z,-54.99
2025-11-14T09:15:50.770204Z,-54.13
2025-11-14T09:15:50.770214Z,-54.81
2025-11-14T09:15:50.770224Z,-55.15
2025-11-14T09:15:50.770234Z,-53.66
2025-11-14T09:15:50.770244Z,-55.23
2025-11-14T09:15:50.770254Z,-53.84
2025-11-14T09:15:50.770264Z,-54.06
2025-11-14T09:15:50.770274Z,-54.67
2025-11-14T09:15:50.770284Z,-54.51
2025-11-14T09:15:50.770294Z,-55.21
2025-11-14T09:15:50.770304Z,-54.46
2025-11-14T09:15:50.770314Z,-54.63
2025-11-14T09:15:50.770324Z,-52.73
2025-11-14T09:15:50.770334Z,-54.34
2025-11-14T09:15:50.770344Z,-53.68
2025-11-14T09:15:50.770354Z,-53.48
2025-11-14T09:15:50.770364Z,-55.70
2025-11-14T09:15:50.770374Z,-54.07
2025-11-14T09:15:50.770384Z,-55.08
2025-11-14T09:15:50.770394Z,-53.80
2025-11-14T09:15:50.770404Z,-55.28
2025-11-14T09:15:50.770414Z,-52.91
2025-11-14T09:15:50.770424Z,-54.16
2025-11-14T09:15:50.770434Z,-54.15
2025-11-14T09:15:50.770444Z,-55.69
2025-11-14T09:15:50.770454Z,-54.57
2025-11-14T09:15:50.770464Z,-54.00
2025-11-14T09:15:50.770474Z,-54.88
2025-11-14T09:15:50.770484Z,-55.28
2025-11-14T09:15:50.770494Z,-55.04
2025-11-14T09:15:50.770504Z,-53.55
2025-11-14T09:15:50.770514Z,-55.05
2025-11-14T09:15:50.770524Z,-54.27
2025-11-14T09:15:50.770534Z,-55.76
2025-11-14T09:15:50.770544Z,-56.14
2025-11-14T09:15:50.770554Z,-55.68
2025-11-14T09:15:50.770564Z,-55.61
2025-11-14T09:15:50.770574Z,-55.57
2025-11-14T09:15:50.770584Z,-55.25
2025-11-14T09:15:50.770594Z,-56.42
2025-11-14T09:15:50.770604Z,-54.60
2025-11-14T09:15:50.770614Z,-56.34
2025-11-14T09:15:50.770624Z,-55.34
2025-11-14T09:15:50.770634Z,-56.81
2025-11-14T09:15:50.770644Z,-56.40
2025-11-14T09:15:50.770654Z,-56.05
2025-11-14T09:15:50.770664Z,-58.47
2025-11-14T09:15:50.770674Z,-56.21
2025-11-14T09:15:50.770684Z,-56.03
2025-11-14T09:15:50.770694Z,-56.59
2025-11-14T09:15:50.770704Z,-58.27
2025-11-14T09:15:50.770714Z,-56.13
2025-11-14T09:15:50.770724Z,-56.98
2025-11-14T09:15:50.770734Z,-57.85
2025-11-14T09:15:50.770744Z,-55.44
2025-11-14T09:15:50.770754Z,-56.92
2025-11-14T09:15:50.770764Z,-58.18
2025-11-14T09:15:50.770774Z,-57.72
2025-11-14T09:15:50.770784Z,-57.73
2025-11-14T09:15:50.770794Z,-57.49
2025-11-14T09:15:50.770804Z,-57.96
2025-11-14T09:15:50.770814Z,-57.43
2025-11-14T09:15:50.770824Z,-58.37
2025-11-14T09:15:50.770834Z,-57.96
2025-11-14T09:15:50.770844Z,-58.18
2025-11-14T09:15:50.770854Z,-59.96
2025-11-14T09:15:50.770864Z,-56.70
2025-11-14T09:15:50.770874Z,-58.29
2025-11-14T09:15:50.770884Z,-60.10
2025-11-14T09:15:50.770894Z,-59.83
2025-11-14T09:15:50.770904Z,-60.15
2025-11-14T09:15:50.770914Z,-59.03
2025-11-14T09:15:50.770924Z,-60.41
2025-11-14T09:15:50.770934Z,-60.06
2025-11-14T09:15:50.770944Z,-62.03
2025-11-14T09:15:50.770954Z,-60.99
2025-11-14T09:15:50.770964Z,-60.68
2025-11-14T09:15:50.770974Z,-61.55
2025-11-14T09:15:50.770984Z,-62.36
2025-11-14T09:15:50.770994Z,-62.74
2025-11-14T09:15:50.771004Z,-61.61
2025-11-14T09:15:50.771014Z,-61.78
2025-11-14T09:15:50.771024Z,-61.86
2025-11-14T09:15:50.771034Z,-62.47
2025-11-14T09:15:50.771044Z,-62.18
2025-11-14T09:15:50.771054Z,-62.33
2025-11-14T09:15:50.771064Z,-63.40
2025-11-14T09:15:50.771074Z,-63.62
2025-11-14T09:15:50.771084Z,-61.87
2025-11-14T09:15:50.771094Z,-63.77
2025-11-14T09:15:50.771104Z,-64.67
2025-11-14T09:15:50.771114Z,-61.70
2025-11-14T09:15:50.771124Z,-64.09
2025-11-14T09:15:50.771134Z,-61.70
2025-11-14T09:15:50.771144Z,-63.52
2025-11-14T09:15:50.771154Z,-64.94
2025-11-14T09:15:50.771164Z,-63.66
2025-11-14T09:15:50.771174Z,-62.35
2025-11-14T09:15:50.771184Z,-63.68
2025-11-14T09:15:50.771194Z,-64.84
2025-11-14T09:15:50.771204Z,-64.01
2025-11-14T09:15:50.771214Z,-66.22
2025-11-14T09:15:50.771224Z,-64.21
2025-11-14T09:15:50.771234Z,-65.58
2025-11-14T09:15:50.771244Z,-64.58
2025-11-14T09:15:50.771254Z,-64.34
2025-11-14T09:15:50.771264Z,-66.72
2025-11-14T09:15:50.771274Z,-63.89
2025-11-14T09:15:50.771284Z,-64.43
2025-11-14T09:15:50.771294Z,-65.57
2025-11-14T09:15:50.771304Z,-67.29
2025-11-14T09:15:50.771314Z,-64.25
2025-11-14T09:15:50.771324Z,-66.58
2025-11-14T09:15:50.771334Z,-65.89
2025-11-14T09:15:50.771344Z,-67.02
2025-11-14T09:15:50.771354Z,-66.31
2025-11-14T09:15:50.771364Z,-66.61
2025-11-14T09:15:50.771374Z,-65.05
2025-11-14T09:15:50.771384Z,-65.14
2025-11-14T09:15:50.771394Z,-66.67
2025-11-14T09:15:50.771404Z,-66.45
2025-11-14T09:15:50.771414Z,-65.60
2025-11-14T09:15:50.771424Z,-65.55
2025-11-14T09:15:50.771434Z,-65.00
2025-11-14T09:15:50.771444Z,-65.70
2025-11-14T09:15:50.771454Z,-64.94
2025-11-14T09:15:50.771464Z,-65.93
2025-11-14T09:15:50.771474Z,-67.90
2025-11-14T09:15:50.771484Z,-64.65
2025-11-14T09:15:50.771494Z,-65.82
2025-11-14T09:15:50.771504Z,-66.22
2025-11-14T09:15:50.771514Z,-66.57
2025-11-14T09:15:50.771524Z,-63.32
2025-11-14T09:15:50.771534Z,-64.72
2025-11-14T09:15:50.771544Z,-65.08
2025-11-14T09:15:50.771554Z,-64.07
2025-11-14T09:15:50.771564Z,-65.78
2025-11-14T09:15:50.771574Z,-65.88
2025-11-14T09:15:50.771584Z,-63.91
2025-11-14T09:15:50.771594Z,-63.21
2025-11-14T09:15:50.771604Z,-64.33
2025-11-14T09:15:50.771614Z,-65.59
2025-11-14T09:15:50.771624Z,-64.00
2025-11-14T09:15:50.771634Z,-63.38
2025-11-14T09:15:50.771644Z,-62.99
2025-11-14T09:15:50.771654Z,-62.33
2025-11-14T09:15:50.771664Z,-64.34
2025-11-14T09:15:50.771674Z,-62.52
2025-11-14T09:15:50.771684Z,-63.39
2025-11-14T09:15:50.771694Z,-62.32
2025-11-14T09:15:50.771704Z,-62.87
2025-11-14T09:15:50.771714Z,-64.01
2025-11-14T09:15:50.771724Z,-62.61
2025-11-14T09:15:50.771734Z,-63.58
2025-11-14T09:15:50.771744Z,-62.54
2025-11-14T09:15:50.771754Z,-61.45
2025-11-14T09:15:50.771764Z,-61.83
2025-11-14T09:15:50.771774Z,-63.05
2025-11-14T09:15:50.771784Z,-62.18
2025-11-14T09:15:50.771794Z,-59.57
2025-11-14T09:15:50.771804Z,-62.88
2025-11-14T09:15:50.771814Z,-61.58
2025-11-14T09:15:50.771824Z,-61.48
2025-11-14T09:15:50.771834Z,-62.17
2025-11-14T09:15:50.771844Z,-60.03
2025-11-14T09:15:50.771854Z,-59.53
2025-11-14T09:15:50.771864Z,-59.98
2025-11-14T09:15:50.771874Z,-60.74
2025-11-14T09:15:50.771884Z,-60.34
2025-11-14T09:15:50.771894Z,-60.02
2025-11-14T09:15:50.771904Z,-59.27
2025-11-14T09:15:50.771914Z,-60.45
2025-11-14T09:15:50.771924Z,-59.03
2025-11-14T09:15:50.771934Z,-60.13
2025-11-14T09:15:50.771944Z,-58.36
2025-11-14T09:15:50.771954Z,-59.05
2025-11-14T09:15:50.771964Z,-58.73
2025-11-14T09:15:50.771974Z,-58.72
2025-11-14T09:15:50.771984Z,-59.67
2025-11-14T09:15:50.771994Z,-58.89
2025-11-14T09:15:50.772004Z,-57.93
2025-11-14T09:15:50.772014Z,-58.04
2025-11-14T09:15:50.772024Z,-57.01
2025-11-14T09:15:50.772034Z,-58.01
2025-11-14T09:15:50.772044Z,-55.65
2025-11-14T09:15:50.772054Z,-56.71
2025-11-14T09:15:50.772064Z,-56.47
2025-11-14T09:15:50.772074Z,-57.71
2025-11-14T09:15:50.772084Z,-57.46
2025-11-14T09:15:50.772094Z,-57.09
2025-11-14T09:15:50.772104Z,-56.21
2025-11-14T09:15:50.772114Z,-56.40
2025-11-14T09:15:50.772124Z,-54.05
2025-11-14T09:15:50.772134Z,-54.79
2025-11-14T09:15:50.772144Z,-54.64
2025-11-14T09:15:50.772154Z,-55.32
2025-11-14T09:15:50.772164Z,-54.74
2025-11-14T09:15:50.772174Z,-55.10
2025-11-14T09:15:50.772184Z,-55.36
2025-11-14T09:15:50.772194Z,-54.15
2025-11-14T09:15:50.772204Z,-58.29
2025-11-14T09:15:50.772214Z,-56.56
2025-11-14T09:15:50.772224Z,-55.04
2025-11-14T09:15:50.772234Z,-55.60
2025-11-14T09:15:50.772244Z,-53.61
2025-11-14T09:15:50.772254Z,-53.61
2025-11-14T09:15:50.772264Z,-54.21
2025-11-14T09:15:50.772274Z,-54.83
2025-11-14T09:15:50.772284Z,-53.25
2025-11-14T09:15:50.772294Z,-54.58
2025-11-14T09:15:50.772304Z,-53.27
2025-11-14T09:15:50.772314Z,-54.74
2025-11-14T09:15:50.772324Z,-53.36
2025-11-14T09:15:50.772334Z,-53.69
2025-11-14T09:15:50.772344Z,-52.51
2025-11-14T09:15:50.772354Z,-53.97
2025-11-14T09:15:50.772364Z,-52.48
2025-11-14T09:15:50.772374Z,-54.31
2025-11-14T09:15:50.772384Z,-53.74
2025-11-14T09:15:50.772394Z,-53.78
2025-11-14T09:15:50.772404Z,-54.59
2025-11-14T09:15:50.772414Z,-54.75
2025-11-14T09:15:50.772424Z,-54.87
2025-11-14T09:15:50.772434Z,-54.73
2025-11-14T09:15:50.772444Z,-53.87
2025-11-14T09:15:50.772454Z,-52.66
2025-11-14T09:15:50.772464Z,-54.58
2025-11-14T09:15:50.772474Z,-53.42
2025-11-14T09:15:50.772484Z,-53.13
2025-11-14T09:15:50.772494Z,-56.67
2025-11-14T09:15:50.772504Z,-54.36
2025-11-14T09:15:50.772514Z,-53.22
2025-11-14T09:15:50.772524Z,-53.67
2025-11-14T09:15:50.772534Z,-54.06
2025-11-14T09:15:50.772544Z,-54.02
2025-11-14T09:15:50.772554Z,-55.81
2025-11-14T09:15:50.772564Z,-55.22
2025-11-14T09:15:50.772574Z,-56.75
2025-11-14T09:15:50.772584Z,-56.34
2025-11-14T09:15:50.772594Z,-55.49
2025-11-14T09:15:50.772604Z,-56.04
2025-11-14T09:15:50.772614Z,-55.05
2025-11-14T09:15:50.772624Z,-54.52
2025-11-14T09:15:50.772634Z,-56.16
2025-11-14T09:15:50.772644Z,-56.36
2025-11-14T09:15:50.772654Z,-55.36
2025-11-14T09:15:50.772664Z,-56.34
2025-11-14T09:15:50.772674Z,-55.75
2025-11-14T09:15:50.772684Z,-54.47
2025-11-14T09:15:50.772694Z,-57.11
2025-11-14T09:15:50.772704Z,-55.35
2025-11-14T09:15:50.772714Z,-55.78
2025-11-14T09:15:50.772724Z,-57.43
2025-11-14T09:15:50.772734Z,-57.13
2025-11-14T09:15:50.772744Z,-56.28
2025-11-14T09:15:50.772754Z,-55.27
2025-11-14T09:15:50.772764Z,-57.19
2025-11-14T09:15:50.772774Z,-57.21
2025-11-14T09:15:50.772784Z,-56.03
2025-11-14T09:15:50.772794Z,-57.43
2025-11-14T09:15:50.772804Z,-59.40
2025-11-14T09:15:50.772814Z,-58.94
2025-11-14T09:15:50.772824Z,-57.50
2025-11-14T09:15:50.772834Z,-59.99
2025-11-14T09:15:50.772844Z,-56.85
2025-11-14T09:15:50.772854Z,-59.75
2025-11-14T09:15:50.772864Z,-57.35
2025-11-14T09:15:50.772874Z,-58.95
2025-11-14T09:15:50.772884Z,-58.67
2025-11-14T09:15:50.772894Z,-60.20
2025-11-14T09:15:50.772904Z,-60.16
2025-11-14T09:15:50.772914Z,-59.53
2025-11-14T09:15:50.772924Z,-58.76
2025-11-14T09:15:50.772934Z,-60.68
2025-11-14T09:15:50.772944Z,-61.01
2025-11-14T09:15:50.772954Z,-62.33
2025-11-14T09:15:50.772964Z,-61.45
2025-11-14T09:15:50.772974Z,-60.86
2025-11-14T09:15:50.772984Z,-62.83
2025-11-14T09:15:50.772994Z,-62.17
2025-11-14T09:15:50.773004Z,-60.90
2025-11-14T09:15:50.773014Z,-60.04
2025-11-14T09:15:50.773024Z,-62.84
2025-11-14T09:15:50.773034Z,-62.30
2025-11-14T09:15:50.773044Z,-64.37
2025-11-14T09:15:50.773054Z,-62.85
2025-11-14T09:15:50.773064Z,-61.62
2025-11-14T09:15:50.773074Z,-62.47
2025-11-14T09:15:50.773084Z,-62.79
2025-11-14T09:15:50.773094Z,-66.03
2025-11-14T09:15:50.773104Z,-62.33
2025-11-14T09:15:50.773114Z,-64.52
2025-11-14T09:15:50.773124Z,-63.54
2025-11-14T09:15:50.773134Z,-62.98
2025-11-14T09:15:50.773144Z,-64.56
2025-11-14T09:15:50.773154Z,-63.95
2025-11-14T09:15:50.773164Z,-63.40
2025-11-14T09:15:50.773174Z,-64.68
2025-11-14T09:15:50.773184Z,-63.64
2025-11-14T09:15:50.773194Z,-63.19
2025-11-14T09:15:50.773204Z,-64.58
2025-11-14T09:15:50.773214Z,-64.17
2025-11-14T09:15:50.773224Z,-66.27
2025-11-14T09:15:50.773234Z,-65.84
2025-11-14T09:15:50.773244Z,-65.02
2025-11-14T09:15:50.773254Z,-65.70
2025-11-14T09:15:50.773264Z,-65.50
2025-11-14T09:15:50.773274Z,-64.06
2025-11-14T09:15:50.773284Z,-66.19
2025-11-14T09:15:50.773294Z,-65.02
2025-11-14T09:15:50.773304Z,-65.00
2025-11-14T09:15:50.773314Z,-65.12
2025-11-14T09:15:50.773324Z,-66.49
2025-11-14T09:15:50.773334Z,-65.91
2025-11-14T09:15:50.773344Z,-66.47
2025-11-14T09:15:50.773354Z,-65.22
2025-11-14T09:15:50.773364Z,-65.68
2025-11-14T09:15:50.773374Z,-66.07
2025-11-14T09:15:50.773384Z,-65.74
2025-11-14T09:15:50.773394Z,-64.97
2025-11-14T09:15:50.773404Z,-65.24
2025-11-14T09:15:50.773414Z,-64.93
2025-11-14T09:15:50.773424Z,-66.23
2025-11-14T09:15:50.773434Z,-65.12
2025-11-14T09:15:50.773444Z,-64.88
2025-11-14T09:15:50.773454Z,-66.33
2025-11-14T09:15:50.773464Z,-65.26
2025-11-14T09:15:50.773474Z,-65.55
2025-11-14T09:15:50.773484Z,-66.14
2025-11-14T09:15:50.773494Z,-64.69
2025-11-14T09:15:50.773504Z,-66.03
2025-11-14T09:15:50.773514Z,-65.04
2025-11-14T09:15:50.773524Z,-65.52
2025-11-14T09:15:50.773534Z,-64.65
2025-11-14T09:15:50.773544Z,-64.17
2025-11-14T09:15:50.773554Z,-65.72
2025-11-14T09:15:50.773564Z,-64.51
2025-11-14T09:15:50.773574Z,-64.41
2025-11-14T09:15:50.773584Z,-63.21
2025-11-14T09:15:50.773594Z,-64.51
2025-11-14T09:15:50.773604Z,-64.96
2025-11-14T09:15:50.773614Z,-64.47
2025-11-14T09:15:50.773624Z,-63.77
2025-11-14T09:15:50.773634Z,-65.00
2025-11-14T09:15:50.773644Z,-62.01
2025-11-14T09:15:50.773654Z,-63.12
2025-11-14T09:15:50.773664Z,-63.71
2025-11-14T09:15:50.773674Z,-64.51
2025-11-14T09:15:50.773684Z,-63.83
2025-11-14T09:15:50.773694Z,-63.41
2025-11-14T09:15:50.773704Z,-64.50
2025-11-14T09:15:50.773714Z,-62.12
2025-11-14T09:15:50.773724Z,-62.79
2025-11-14T09:15:50.773734Z,-63.15
2025-11-14T09:15:50.773744Z,-62.19
2025-11-14T09:15:50.773754Z,-62.67
2025-11-14T09:15:50.773764Z,-62.44
2025-11-14T09:15:50.773774Z,-63.23
2025-11-14T09:15:50.773784Z,-63.11
2025-11-14T09:15:50.773794Z,-60.50
2025-11-14T09:15:50.773804Z,-62.68
2025-11-14T09:15:50.773814Z,-62.04
2025-11-14T09:15:50.773824Z,-62.07
2025-11-14T09:15:50.773834Z,-61.64
2025-11-14T09:15:50.773844Z,-61.93
2025-11-14T09:15:50.773854Z,-59.16
2025-11-14T09:15:50.773864Z,-60.68
2025-11-14T09:15:50.773874Z,-57.54
2025-11-14T09:15:50.773884Z,-60.37
2025-11-14T09:15:50.773894Z,-59.78
2025-11-14T09:15:50.773904Z,-60.60
2025-11-14T09:15:50.773914Z,-60.74
2025-11-14T09:15:50.773924Z,-59.15
2025-11-14T09:15:50.773934Z,-59.97
2025-11-14T09:15:50.773944Z,-60.48
2025-11-14T09:15:50.773954Z,-59.54
2025-11-14T09:15:50.773964Z,-59.97
2025-11-14T09:15:50.773974Z,-58.08
2025-11-14T09:15:50.773984Z,-59.65
2025-11-14T09:15:50.773994Z,-57.88
2025-11-14T09:15:50.774004Z,-58.30
2025-11-14T09:15:50.774014Z,-57.35
2025-11-14T09:15:50.774024Z,-58.59
