time,dB
2025-11-14T09:15:50.761224Z,-56.87
2025-11-14T09:15:50.761234Z,-56.30
2025-11-14T09:15:50.761244Z,-55.75
2025-11-14T09:15:50.761254Z,-56.57
2025-11-14T09:15:50.761264Z,-56.79
2025-11-14T09:15:50.761274Z,-56.01
2025-11-14T09:15:50.761284Z,-55.29
2025-11-14T09:15:50.761294Z,-56.88
2025-11-14T09:15:50.761304Z,-56.96
2025-11-14T09:15:50.761314Z,-57.41
2025-11-14T09:15:50.761324Z,-57.39
2025-11-14T09:15:50.761334Z,-57.54
2025-11-14T09:15:50.761344Z,-56.57
2025-11-14T09:15:50.761354Z,-56.54
2025-11-14T09:15:50.761364Z,-57.49
2025-11-14T09:15:50.761374Z,-57.92
2025-11-14T09:15:50.761384Z,-57.49
2025-11-14T09:15:50.761394Z,-57.54
2025-11-14T09:15:50.761404Z,-56.96
2025-11-14T09:15:50.761414Z,-57.26
2025-11-14T09:15:50.761424Z,-57.36
2025-11-14T09:15:50.761434Z,-57.10
2025-11-14T09:15:50.761444Z,-57.07
2025-11-14T09:15:50.761454Z,-56.50
2025-11-14T09:15:50.761464Z,-57.36
2025-11-14T09:15:50.761474Z,-56.08
2025-11-14T09:15:50.761484Z,-56.55
2025-11-14T09:15:50.761494Z,-56.97
2025-11-14T09:15:50.761504Z,-57.70
2025-11-14T09:15:50.761514Z,-58.32
2025-11-14T09:15:50.761524Z,-57.39
2025-11-14T09:15:50.761534Z,-56.77
2025-11-14T09:15:50.761544Z,-57.44
2025-11-14T09:15:50.761554Z,-56.80
2025-11-14T09:15:50.761564Z,-57.04
2025-11-14T09:15:50.761574Z,-57.18
2025-11-14T09:15:50.761584Z,-56.59
2025-11-14T09:15:50.761594Z,-57.18
2025-11-14T09:15:50.761604Z,-57.82
2025-11-14T09:15:50.761614Z,-57.18
2025-11-14T09:15:50.761624Z,-57.54
2025-11-14T09:15:50.761634Z,-57.48
2025-11-14T09:15:50.761644Z,-56.75
2025-11-14T09:15:50.761654Z,-55.76
2025-11-14T09:15:50.761664Z,-57.27
2025-11-14T09:15:50.761674Z,-57.53
2025-11-14T09:15:50.761684Z,-57.58
2025-11-14T09:15:50.761694Z,-56.00
2025-11-14T09:15:50.761704Z,-58.17
2025-11-14T09:15:50.761714Z,-56.71
2025-11-14T09:15:50.761724Z,-56.87
2025-11-14T09:15:50.761734Z,-57.00
2025-11-14T09:15:50.761744Z,-57.43
2025-11-14T09:15:50.761754Z,-56.74
2025-11-14T09:15:50.761764Z,-57.48
2025-11-14T09:15:50.761774Z,-56.38
2025-11-14T09:15:50.761784Z,-57.29
2025-11-14T09:15:50.761794Z,-57.36
2025-11-14T09:15:50.761804Z,-56.49
2025-11-14T09:15:50.761814Z,-57.15
2025-11-14T09:15:50.761824Z,-56.06
2025-11-14T09:15:50.761834Z,-56.89
2025-11-14T09:15:50.761844Z,-57.51
2025-11-14T09:15:50.761854Z,-55.65
2025-11-14T09:15:50.761864Z,-55.99
2025-11-14T09:15:50.761874Z,-56.99
2025-11-14T09:15:50.761884Z,-56.05
2025-11-14T09:15:50.761894Z,-56.29
2025-11-14T09:15:50.761904Z,-55.75
2025-11-14T09:15:50.761914Z,-55.80
2025-11-14T09:15:50.761924Z,-56.23
2025-11-14T09:15:50.761934Z,-56.02
2025-11-14T09:15:50.761944Z,-55.24
2025-11-14T09:15:50.761954Z,-55.91
2025-11-14T09:15:50.761964Z,-55.73
2025-11-14T09:15:50.761974Z,-54.83
2025-11-14T09:15:50.761984Z,-55.47
2025-11-14T09:15:50.761994Z,-55.44
2025-11-14T09:15:50.762004Z,-54.79
2025-11-14T09:15:50.762014Z,-55.73
2025-11-14T09:15:50.762024Z,-54.79
2025-11-14T09:15:50.762034Z,-55.11
2025-11-14T09:15:50.762044Z,-55.33
2025-11-14T09:15:50.762054Z,-54.72
2025-11-14T09:15:50.762064Z,-54.04
2025-11-14T09:15:50.762074Z,-54.10
2025-11-14T09:15:50.762084Z,-54.28
2025-11-14T09:15:50.762094Z,-54.98
2025-11-14T09:15:50.762104Z,-53.97
2025-11-14T09:15:50.762114Z,-54.47
2025-11-14T09:15:50.762124Z,-55.24
2025-11-14T09:15:50.762134Z,-53.84
2025-11-14T09:15:50.762144Z,-53.48
2025-11-14T09:15:50.762154Z,-54.32
2025-11-14T09:15:50.762164Z,-54.54
2025-11-14T09:15:50.762174Z,-53.81
2025-11-14T09:15:50.762184Z,-53.36
2025-11-14T09:15:50.762194Z,-53.72
2025-11-14T09:15:50.762204Z,-53.52
2025-11-14T09:15:50.762214Z,-53.50
2025-11-14T09:15:50.762224Z,-53.22
2025-11-14T09:15:50.762234Z,-52.98
2025-11-14T09:15:50.762244Z,-54.10
2025-11-14T09:15:50.762254Z,-53.20
2025-11-14T09:15:50.762264Z,-53.00
2025-11-14T09:15:50.762274Z,-53.79
2025-11-14T09:15:50.762284Z,-53.14
2025-11-14T09:15:50.762294Z,-53.52
2025-11-14T09:15:50.762304Z,-53.38
2025-11-14T09:15:50.762314Z,-52.95
2025-11-14T09:15:50.762324Z,-53.22
2025-11-14T09:15:50.762334Z,-52.76
2025-11-14T09:15:50.762344Z,-52.53
2025-11-14T09:15:50.762354Z,-52.82
2025-11-14T09:15:50.762364Z,-53.61
2025-11-14T09:15:50.762374Z,-53.88
2025-11-14T09:15:50.762384Z,-53.34
2025-11-14T09:15:50.762394Z,-53.00
2025-11-14T09:15:50.762404Z,-52.46
2025-11-14T09:15:50.762414Z,-52.87
2025-11-14T09:15:50.762424Z,-52.30
2025-11-14T09:15:50.762434Z,-52.35
2025-11-14T09:15:50.762444Z,-52.76
2025-11-14T09:15:50.762454Z,-52.38
2025-11-14T09:15:50.762464Z,-53.13
2025-11-14T09:15:50.762474Z,-53.27
2025-11-14T09:15:50.762484Z,-53.49
2025-11-14T09:15:50.762494Z,-53.74
2025-11-14T09:15:50.762504Z,-53.61
2025-11-14T09:15:50.762514Z,-52.78
2025-11-14T09:15:50.762524Z,-53.85
2025-11-14T09:15:50.762534Z,-53.02
2025-11-14T09:15:50.762544Z,-54.34
2025-11-14T09:15:50.762554Z,-54.72
2025-11-14T09:15:50.762564Z,-53.80
2025-11-14T09:15:50.762574Z,-54.29
2025-11-14T09:15:50.762584Z,-53.75
2025-11-14T09:15:50.762594Z,-53.11
2025-11-14T09:15:50.762604Z,-53.84
2025-11-14T09:15:50.762614Z,-54.11
2025-11-14T09:15:50.762624Z,-53.55
2025-11-14T09:15:50.762634Z,-54.42
2025-11-14T09:15:50.762644Z,-54.12
2025-11-14T09:15:50.762654Z,-54.25
2025-11-14T09:15:50.762664Z,-54.72
2025-11-14T09:15:50.762674Z,-54.57
2025-11-14T09:15:50.762684Z,-55.30
2025-11-14T09:15:50.762694Z,-54.54
2025-11-14T09:15:50.762704Z,-55.35
2025-11-14T09:15:50.762714Z,-55.16
2025-11-14T09:15:50.762724Z,-55.32
2025-11-14T09:15:50.762734Z,-55.21
2025-11-14T09:15:50.762744Z,-54.85
2025-11-14T09:15:50.762754Z,-55.10
2025-11-14T09:15:50.762764Z,-55.50
2025-11-14T09:15:50.762774Z,-55.24
2025-11-14T09:15:50.762784Z,-56.21
2025-11-14T09:15:50.762794Z,-55.25
2025-11-14T09:15:50.762804Z,-56.35
2025-11-14T09:15:50.762814Z,-56.69
2025-11-14T09:15:50.762824Z,-55.80
2025-11-14T09:15:50.762834Z,-56.98
2025-11-14T09:15:50.762844Z,-57.04
2025-11-14T09:15:50.762854Z,-56.83
2025-11-14T09:15:50.762864Z,-57.03
2025-11-14T09:15:50.762874Z,-56.81
2025-11-14T09:15:50.762884Z,-57.42
2025-11-14T09:15:50.762894Z,-57.06
2025-11-14T09:15:50.762904Z,-57.05
2025-11-14T09:15:50.762914Z,-57.67
2025-11-14T09:15:50.762924Z,-58.19
2025-11-14T09:15:50.762934Z,-57.81
2025-11-14T09:15:50.762944Z,-57.83
2025-11-14T09:15:50.762954Z,-57.69
2025-11-14T09:15:50.762964Z,-58.76
2025-11-14T09:15:50.762974Z,-58.04
2025-11-14T09:15:50.762984Z,-58.02
2025-11-14T09:15:50.762994Z,-58.16
2025-11-14T09:15:50.763004Z,-58.34
2025-11-14T09:15:50.763014Z,-57.65
2025-11-14T09:15:50.763024Z,-58.93
2025-11-14T09:15:50.763034Z,-58.69
2025-11-14T09:15:50.763044Z,-58.36
2025-11-14T09:15:50.763054Z,-59.42
2025-11-14T09:15:50.763064Z,-59.01
2025-11-14T09:15:50.763074Z,-59.34
2025-11-14T09:15:50.763084Z,-59.36
2025-11-14T09:15:50.763094Z,-59.14
2025-11-14T09:15:50.763104Z,-59.54
2025-11-14T09:15:50.763114Z,-59.17
2025-11-14T09:15:50.763124Z,-59.19
2025-11-14T09:15:50.763134Z,-59.66
2025-11-14T09:15:50.763144Z,-60.72
2025-11-14T09:15:50.763154Z,-58.75
2025-11-14T09:15:50.763164Z,-60.17
2025-11-14T09:15:50.763174Z,-60.60
2025-11-14T09:15:50.763184Z,-60.32
2025-11-14T09:15:50.763194Z,-60.54
2025-11-14T09:15:50.763204Z,-59.66
2025-11-14T09:15:50.763214Z,-59.61
2025-11-14T09:15:50.763224Z,-60.45
2025-11-14T09:15:50.763234Z,-59.77
2025-11-14T09:15:50.763244Z,-59.62
2025-11-14T09:15:50.763254Z,-60.00
2025-11-14T09:15:50.763264Z,-60.74
2025-11-14T09:15:50.763274Z,-59.19
2025-11-14T09:15:50.763284Z,-60.02
2025-11-14T09:15:50.763294Z,-60.18
2025-11-14T09:15:50.763304Z,-60.45
2025-11-14T09:15:50.763314Z,-59.90
2025-11-14T09:15:50.763324Z,-60.13
2025-11-14T09:15:50.763334Z,-59.20
2025-11-14T09:15:50.763344Z,-60.29
2025-11-14T09:15:50.763354Z,-60.66
2025-11-14T09:15:50.763364Z,-61.31
2025-11-14T09:15:50.763374Z,-60.82
2025-11-14T09:15:50.763384Z,-59.64
2025-11-14T09:15:50.763394Z,-60.92
2025-11-14T09:15:50.763404Z,-60.52
2025-11-14T09:15:50.763414Z,-59.83
2025-11-14T09:15:50.763424Z,-59.95
2025-11-14T09:15:50.763434Z,-60.92
2025-11-14T09:15:50.763444Z,-59.47
2025-11-14T09:15:50.763454Z,-60.42
2025-11-14T09:15:50.763464Z,-60.63
2025-11-14T09:15:50.763474Z,-60.47
2025-11-14T09:15:50.763484Z,-60.13
2025-11-14T09:15:50.763494Z,-60.18
2025-11-14T09:15:50.763504Z,-60.62
2025-11-14T09:15:50.763514Z,-60.49
2025-11-14T09:15:50.763524Z,-60.55
2025-11-14T09:15:50.763534Z,-60.15
2025-11-14T09:15:50.763544Z,-59.74
2025-11-14T09:15:50.763554Z,-60.05
2025-11-14T09:15:50.763564Z,-59.12
2025-11-14T09:15:50.763574Z,-60.17
2025-11-14T09:15:50.763584Z,-60.77
2025-11-14T09:15:50.763594Z,-60.63
2025-11-14T09:15:50.763604Z,-61.19
2025-11-14T09:15:50.763614Z,-59.80
2025-11-14T09:15:50.763624Z,-61.44
2025-11-14T09:15:50.763634Z,-61.41
2025-11-14T09:15:50.763644Z,-60.25
2025-11-14T09:15:50.763654Z,-60.46
2025-11-14T09:15:50.763664Z,-60.31
2025-11-14T09:15:50.763674Z,-60.03
2025-11-14T09:15:50.763684Z,-59.70
2025-11-14T09:15:50.763694Z,-59.86
2025-11-14T09:15:50.763704Z,-60.29
2025-11-14T09:15:50.763714Z,-60.50
2025-11-14T09:15:50.763724Z,-59.95
2025-11-14T09:15:50.763734Z,-60.40
2025-11-14T09:15:50.763744Z,-59.90
2025-11-14T09:15:50.763754Z,-59.54
2025-11-14T09:15:50.763764Z,-59.48
2025-11-14T09:15:50.763774Z,-59.50
2025-11-14T09:15:50.763784Z,-60.18
2025-11-14T09:15:50.763794Z,-60.02
2025-11-14T09:15:50.763804Z,-59.38
2025-11-14T09:15:50.763814Z,-59.71
2025-11-14T09:15:50.763824Z,-58.88
2025-11-14T09:15:50.763834Z,-58.29
2025-11-14T09:15:50.763844Z,-59.29
2025-11-14T09:15:50.763854Z,-59.05
2025-11-14T09:15:50.763864Z,-58.86
2025-11-14T09:15:50.763874Z,-57.85
2025-11-14T09:15:50.763884Z,-58.60
2025-11-14T09:15:50.763894Z,-58.95
2025-11-14T09:15:50.763904Z,-58.58
2025-11-14T09:15:50.763914Z,-57.68
2025-11-14T09:15:50.763924Z,-57.31
2025-11-14T09:15:50.763934Z,-57.45
2025-11-14T09:15:50.763944Z,-57.95
2025-11-14T09:15:50.763954Z,-57.81
2025-11-14T09:15:50.763964Z,-56.58
2025-11-14T09:15:50.763974Z,-57.58
2025-11-14T09:15:50.763984Z,-57.20
2025-11-14T09:15:50.763994Z,-57.42
2025-11-14T09:15:50.764004Z,-57.26
2025-11-14T09:15:50.764014Z,-55.88
2025-11-14T09:15:50.764024Z,-57.63
2025-11-14T09:15:50.764034Z,-56.20
2025-11-14T09:15:50.764044Z,-56.59
2025-11-14T09:15:50.764054Z,-56.92
2025-11-14T09:15:50.764064Z,-56.50
2025-11-14T09:15:50.764074Z,-55.48
2025-11-14T09:15:50.764084Z,-55.65
2025-11-14T09:15:50.764094Z,-56.40
2025-11-14T09:15:50.764104Z,-55.85
2025-11-14T09:15:50.764114Z,-55.09
2025-11-14T09:15:50.764124Z,-56.19
2025-11-14T09:15:50.764134Z,-55.12
2025-11-14T09:15:50.764144Z,-55.08
2025-11-14T09:15:50.764154Z,-55.10
2025-11-14T09:15:50.764164Z,-55.02
2025-11-14T09:15:50.764174Z,-53.85
2025-11-14T09:15:50.764184Z,-54.47
2025-11-14T09:15:50.764194Z,-55.02
2025-11-14T09:15:50.764204Z,-53.65
2025-11-14T09:15:50.764214Z,-54.35
2025-11-14T09:15:50.764224Z,-54.55
2025-11-14T09:15:50.764234Z,-53.39
2025-11-14T09:15:50.764244Z,-54.13
2025-11-14T09:15:50.764254Z,-54.57
2025-11-14T09:15:50.764264Z,-54.39
2025-11-14T09:15:50.764274Z,-53.71
2025-11-14T09:15:50.764284Z,-53.89
2025-11-14T09:15:50.764294Z,-53.00
2025-11-14T09:15:50.764304Z,-53.63
2025-11-14T09:15:50.764314Z,-53.34
2025-11-14T09:15:50.764324Z,-54.74
2025-11-14T09:15:50.764334Z,-53.60
2025-11-14T09:15:50.764344Z,-53.68
2025-11-14T09:15:50.764354Z,-53.88
2025-11-14T09:15:50.764364Z,-53.21
2025-11-14T09:15:50.764374Z,-53.05
2025-11-14T09:15:50.764384Z,-53.34
2025-11-14T09:15:50.764394Z,-53.30
2025-11-14T09:15:50.764404Z,-53.99
2025-11-14T09:15:50.764414Z,-53.70
2025-11-14T09:15:50.764424Z,-53.85
2025-11-14T09:15:50.764434Z,-53.15
2025-11-14T09:15:50.764444Z,-54.09
2025-11-14T09:15:50.764454Z,-53.89
2025-11-14T09:15:50.764464Z,-53.61
2025-11-14T09:15:50.764474Z,-54.09
2025-11-14T09:15:50.764484Z,-54.13
2025-11-14T09:15:50.764494Z,-53.44
2025-11-14T09:15:50.764504Z,-54.24
2025-11-14T09:15:50.764514Z,-53.41
2025-11-14T09:15:50.764524Z,-53.90
2025-11-14T09:15:50.764534Z,-53.29
2025-11-14T09:15:50.764544Z,-53.33
2025-11-14T09:15:50.764554Z,-54.10
2025-11-14T09:15:50.764564Z,-53.61
2025-11-14T09:15:50.764574Z,-54.14
2025-11-14T09:15:50.764584Z,-54.47
2025-11-14T09:15:50.764594Z,-54.66
2025-11-14T09:15:50.764604Z,-54.34
2025-11-14T09:15:50.764614Z,-54.44
2025-11-14T09:15:50.764624Z,-55.55
2025-11-14T09:15:50.764634Z,-54.90
2025-11-14T09:15:50.764644Z,-54.75
2025-11-14T09:15:50.764654Z,-55.36
2025-11-14T09:15:50.764664Z,-55.39
2025-11-14T09:15:50.764674Z,-55.76
2025-11-14T09:15:50.764684Z,-55.58
2025-11-14T09:15:50.764694Z,-55.80
2025-11-14T09:15:50.764704Z,-55.76
2025-11-14T09:15:50.764714Z,-55.17
2025-11-14T09:15:50.764724Z,-55.49
2025-11-14T09:15:50.764734Z,-56.32
2025-11-14T09:15:50.764744Z,-55.74
2025-11-14T09:15:50.764754Z,-56.40
2025-11-14T09:15:50.764764Z,-56.93
2025-11-14T09:15:50.764774Z,-56.75
2025-11-14T09:15:50.764784Z,-56.38
2025-11-14T09:15:50.764794Z,-56.90
2025-11-14T09:15:50.764804Z,-57.04
2025-11-14T09:15:50.764814Z,-57.09
2025-11-14T09:15:50.764824Z,-58.40
2025-11-14T09:15:50.764834Z,-58.21
2025-11-14T09:15:50.764844Z,-57.49
2025-11-14T09:15:50.764854Z,-57.62
2025-11-14T09:15:50.764864Z,-58.20
2025-11-14T09:15:50.764874Z,-58.46
2025-11-14T09:15:50.764884Z,-57.96
2025-11-14T09:15:50.764894Z,-58.31
2025-11-14T09:15:50.764904Z,-58.18
2025-11-14T09:15:50.764914Z,-58.49
2025-11-14T09:15:50.764924Z,-58.96
2025-11-14T09:15:50.764934Z,-58.09
2025-11-14T09:15:50.764944Z,-58.54
2025-11-14T09:15:50.764954Z,-59.63
2025-11-14T09:15:50.764964Z,-59.15
2025-11-14T09:15:50.764974Z,-59.61
2025-11-14T09:15:50.764984Z,-60.31
2025-11-14T09:15:50.764994Z,-59.46
2025-11-14T09:15:50.765004Z,-59.30
2025-11-14T09:15:50.765014Z,-60.45
2025-11-14T09:15:50.765024Z,-59.98
2025-11-14T09:15:50.765034Z,-60.25
2025-11-14T09:15:50.765044Z,-60.23
2025-11-14T09:15:50.765054Z,-61.10
2025-11-14T09:15:50.765064Z,-60.92
2025-11-14T09:15:50.765074Z,-61.08
2025-11-14T09:15:50.765084Z,-60.65
2025-11-14T09:15:50.765094Z,-61.47
2025-11-14T09:15:50.765104Z,-60.59
2025-11-14T09:15:50.765114Z,-61.01
2025-11-14T09:15:50.765124Z,-60.34
2025-11-14T09:15:50.765134Z,-61.94
2025-11-14T09:15:50.765144Z,-61.89
2025-11-14T09:15:50.765154Z,-61.33
2025-11-14T09:15:50.765164Z,-61.40
2025-11-14T09:15:50.765174Z,-60.89
2025-11-14T09:15:50.765184Z,-61.81
2025-11-14T09:15:50.765194Z,-61.79
2025-11-14T09:15:50.765204Z,-61.46
2025-11-14T09:15:50.765214Z,-62.21
2025-11-14T09:15:50.765224Z,-62.08
2025-11-14T09:15:50.765234Z,-60.94
2025-11-14T09:15:50.765244Z,-62.20
2025-11-14T09:15:50.765254Z,-62.66
2025-11-14T09:15:50.765264Z,-61.14
2025-11-14T09:15:50.765274Z,-61.46
2025-11-14T09:15:50.765284Z,-61.40
2025-11-14T09:15:50.765294Z,-61.57
2025-11-14T09:15:50.765304Z,-62.27
2025-11-14T09:15:50.765314Z,-62.90
2025-11-14T09:15:50.765324Z,-62.15
2025-11-14T09:15:50.765334Z,-61.73
2025-11-14T09:15:50.765344Z,-62.14
2025-11-14T09:15:50.765354Z,-61.71
2025-11-14T09:15:50.765364Z,-62.22
2025-11-14T09:15:50.765374Z,-62.07
2025-11-14T09:15:50.765384Z,-62.22
2025-11-14T09:15:50.765394Z,-62.33
2025-11-14T09:15:50.765404Z,-62.12
2025-11-14T09:15:50.765414Z,-62.53
2025-11-14T09:15:50.765424Z,-60.88
2025-11-14T09:15:50.765434Z,-61.38
2025-11-14T09:15:50.765444Z,-62.65
2025-11-14T09:15:50.765454Z,-61.72
2025-11-14T09:15:50.765464Z,-62.49
2025-11-14T09:15:50.765474Z,-62.32
2025-11-14T09:15:50.765484Z,-61.59
2025-11-14T09:15:50.765494Z,-62.01
2025-11-14T09:15:50.765504Z,-61.79
2025-11-14T09:15:50.765514Z,-62.17
2025-11-14T09:15:50.765524Z,-62.42
2025-11-14T09:15:50.765534Z,-61.97
2025-11-14T09:15:50.765544Z,-62.05
2025-11-14T09:15:50.765554Z,-61.85
2025-11-14T09:15:50.765564Z,-61.48
2025-11-14T09:15:50.765574Z,-61.28
2025-11-14T09:15:50.765584Z,-61.44
2025-11-14T09:15:50.765594Z,-61.68
2025-11-14T09:15:50.765604Z,-62.00
2025-11-14T09:15:50.765614Z,-62.08
2025-11-14T09:15:50.765624Z,-61.39
2025-11-14T09:15:50.765634Z,-61.42
2025-11-14T09:15:50.765644Z,-61.85
2025-11-14T09:15:50.765654Z,-61.59
2025-11-14T09:15:50.765664Z,-61.37
2025-11-14T09:15:50.765674Z,-61.22
2025-11-14T09:15:50.765684Z,-61.00
2025-11-14T09:15:50.765694Z,-60.85
2025-11-14T09:15:50.765704Z,-61.18
2025-11-14T09:15:50.765714Z,-60.94
2025-11-14T09:15:50.765724Z,-61.01
2025-11-14T09:15:50.765734Z,-60.34
2025-11-14T09:15:50.765744Z,-60.30
2025-11-14T09:15:50.765754Z,-60.70
2025-11-14T09:15:50.765764Z,-60.28
2025-11-14T09:15:50.765774Z,-59.86
2025-11-14T09:15:50.765784Z,-60.91
2025-11-14T09:15:50.765794Z,-60.43
2025-11-14T09:15:50.765804Z,-59.95
2025-11-14T09:15:50.765814Z,-59.32
2025-11-14T09:15:50.765824Z,-59.21
2025-11-14T09:15:50.765834Z,-60.01
2025-11-14T09:15:50.765844Z,-59.75
2025-11-14T09:15:50.765854Z,-59.61
2025-11-14T09:15:50.765864Z,-58.75
2025-11-14T09:15:50.765874Z,-59.39
2025-11-14T09:15:50.765884Z,-60.14
2025-11-14T09:15:50.765894Z,-59.68
2025-11-14T09:15:50.765904Z,-58.11
2025-11-14T09:15:50.765914Z,-59.04
2025-11-14T09:15:50.765924Z,-58.08
2025-11-14T09:15:50.765934Z,-57.87
2025-11-14T09:15:50.765944Z,-58.81
2025-11-14T09:15:50.765954Z,-58.13
2025-11-14T09:15:50.765964Z,-57.91
2025-11-14T09:15:50.765974Z,-57.94
2025-11-14T09:15:50.765984Z,-57.27
2025-11-14T09:15:50.765994Z,-57.48
2025-11-14T09:15:50.766004Z,-57.81
2025-11-14T09:15:50.766014Z,-57.55
2025-11-14T09:15:50.766024Z,-56.34
2025-11-14T09:15:50.766034Z,-57.08
2025-11-14T09:15:50.766044Z,-57.10
2025-11-14T09:15:50.766054Z,-56.56
2025-11-14T09:15:50.766064Z,-56.36
2025-11-14T09:15:50.766074Z,-56.42
2025-11-14T09:15:50.766084Z,-56.04
2025-11-14T09:15:50.766094Z,-55.96
2025-11-14T09:15:50.766104Z,-55.63
2025-11-14T09:15:50.766114Z,-55.33
2025-11-14T09:15:50.766124Z,-55.67
2025-11-14T09:15:50.766134Z,-55.15
2025-11-14T09:15:50.766144Z,-55.91
2025-11-14T09:15:50.766154Z,-55.73
2025-11-14T09:15:50.766164Z,-55.88
2025-11-14T09:15:50.766174Z,-54.18
2025-11-14T09:15:50.766184Z,-54.96
2025-11-14T09:15:50.766194Z,-54.70
2025-11-14T09:15:50.766204Z,-54.27
2025-11-14T09:15:50.766214Z,-54.17
2025-11-14T09:15:50.766224Z,-54.24
2025-11-14T09:15:50.766234Z,-54.48
2025-11-14T09:15:50.766244Z,-54.40
2025-11-14T09:15:50.766254Z,-54.60
2025-11-14T09:15:50.766264Z,-54.11
2025-11-14T09:15:50.766274Z,-53.42
2025-11-14T09:15:50.766284Z,-54.67
2025-11-14T09:15:50.766294Z,-54.20
2025-11-14T09:15:50.766304Z,-53.78
2025-11-14T09:15:50.766314Z,-54.14
2025-11-14T09:15:50.766324Z,-53.18
2025-11-14T09:15:50.766334Z,-54.42
2025-11-14T09:15:50.766344Z,-53.94
2025-11-14T09:15:50.766354Z,-53.25
2025-11-14T09:15:50.766364Z,-54.39
2025-11-14T09:15:50.766374Z,-53.35
2025-11-14T09:15:50.766384Z,-53.78
2025-11-14T09:15:50.766394Z,-53.19
2025-11-14T09:15:50.766404Z,-54.29
2025-11-14T09:15:50.766414Z,-53.87
2025-11-14T09:15:50.766424Z,-53.61
2025-11-14T09:15:50.766434Z,-53.90
2025-11-14T09:15:50.766444Z,-54.87
2025-11-14T09:15:50.766454Z,-53.18
2025-11-14T09:15:50.766464Z,-53.54
2025-11-14T09:15:50.766474Z,-53.69
2025-11-14T09:15:50.766484Z,-53.56
2025-11-14T09:15:50.766494Z,-53.70
2025-11-14T09:15:50.766504Z,-54.39
2025-11-14T09:15:50.766514Z,-53.49
2025-11-14T09:15:50.766524Z,-53.64
2025-11-14T09:15:50.766534Z,-53.97
2025-11-14T09:15:50.766544Z,-54.48
2025-11-14T09:15:50.766554Z,-54.51
2025-11-14T09:15:50.766564Z,-54.76
2025-11-14T09:15:50.766574Z,-54.99
2025-11-14T09:15:50.766584Z,-54.14
2025-11-14T09:15:50.766594Z,-54.69
2025-11-14T09:15:50.766604Z,-54.48
2025-11-14T09:15:50.766614Z,-54.80
2025-11-14T09:15:50.766624Z,-55.06
2025-11-14T09:15:50.766634Z,-55.25
2025-11-14T09:15:50.766644Z,-55.12
2025-11-14T09:15:50.766654Z,-55.23
2025-11-14T09:15:50.766664Z,-54.85
2025-11-14T09:15:50.766674Z,-56.36
2025-11-14T09:15:50.766684Z,-55.56
2025-11-14T09:15:50.766694Z,-56.03
2025-11-14T09:15:50.766704Z,-55.99
2025-11-14T09:15:50.766714Z,-56.30
2025-11-14T09:15:50.766724Z,-55.56
2025-11-14T09:15:50.766734Z,-56.51
2025-11-14T09:15:50.766744Z,-56.00
2025-11-14T09:15:50.766754Z,-56.73
2025-11-14T09:15:50.766764Z,-56.50
2025-11-14T09:15:50.766774Z,-56.64
2025-11-14T09:15:50.766784Z,-57.14
2025-11-14T09:15:50.766794Z,-57.11
2025-11-14T09:15:50.766804Z,-58.27
2025-11-14T09:15:50.766814Z,-57.29
2025-11-14T09:15:50.766824Z,-57.40
2025-11-14T09:15:50.766834Z,-57.58
2025-11-14T09:15:50.766844Z,-56.75
2025-11-14T09:15:50.766854Z,-58.60
2025-11-14T09:15:50.766864Z,-58.27
2025-11-14T09:15:50.766874Z,-58.36
2025-11-14T09:15:50.766884Z,-58.80
2025-11-14T09:15:50.766894Z,-58.45
2025-11-14T09:15:50.766904Z,-58.53
2025-11-14T09:15:50.766914Z,-59.27
2025-11-14T09:15:50.766924Z,-58.58
2025-11-14T09:15:50.766934Z,-58.78
2025-11-14T09:15:50.766944Z,-59.06
2025-11-14T09:15:50.766954Z,-59.15
2025-11-14T09:15:50.766964Z,-59.00
2025-11-14T09:15:50.766974Z,-58.91
2025-11-14T09:15:50.766984Z,-59.52
2025-11-14T09:15:50.766994Z,-59.44
2025-11-14T09:15:50.767004Z,-59.65
2025-11-14T09:15:50.767014Z,-60.72
2025-11-14T09:15:50.767024Z,-60.06
2025-11-14T09:15:50.767034Z,-60.58
2025-11-14T09:15:50.767044Z,-60.86
2025-11-14T09:15:50.767054Z,-61.06
2025-11-14T09:15:50.767064Z,-61.00
2025-11-14T09:15:50.767074Z,-60.68
2025-11-14T09:15:50.767084Z,-61.01
2025-11-14T09:15:50.767094Z,-60.92
2025-11-14T09:15:50.767104Z,-61.60
2025-11-14T09:15:50.767114Z,-61.14
2025-11-14T09:15:50.767124Z,-61.43
2025-11-14T09:15:50.767134Z,-60.95
2025-11-14T09:15:50.767144Z,-61.47
2025-11-14T09:15:50.767154Z,-61.28
2025-11-14T09:15:50.767164Z,-60.84
2025-11-14T09:15:50.767174Z,-62.77
2025-11-14T09:15:50.767184Z,-62.02
2025-11-14T09:15:50.767194Z,-62.02
2025-11-14T09:15:50.767204Z,-62.53
2025-11-14T09:15:50.767214Z,-61.76
2025-11-14T09:15:50.767224Z,-62.46
2025-11-14T09:15:50.767234Z,-61.93
2025-11-14T09:15:50.767244Z,-61.75
2025-11-14T09:15:50.767254Z,-62.08
2025-11-14T09:15:50.767264Z,-61.82
2025-11-14T09:15:50.767274Z,-62.76
2025-11-14T09:15:50.767284Z,-62.74
2025-11-14T09:15:50.767294Z,-61.89
